date,open,high,low,close,volume
2019-03-20,190.24,191.96,190.24,191.38,35523199
2019-03-21,190.77,192.34,190.77,192.2,31023073
2019-03-22,192.73,193.51,192.73,193.38,37357645
2019-03-25,194.12,194.12,189.71,190.3,24597351
2019-03-26,189.69,191.77,187.87,190.69,19441973
2019-03-27,189.87,189.87,187.49,187.91,43589766
2019-03-28,187.6,191.89,187.6,189.44,9607923
2019-03-29,189.61,192.14,187.54,188.61,46499985
2019-04-01,188.31,188.31,186.17,187.43,27604540
2019-04-02,187.33,188.79,186.81,188.37,30255577
2019-04-03,188.66,196.23,188.66,193.2,34554555
2019-04-04,193.19,193.63,193.19,193.49,52493483
2019-04-05,194.13,197.3,194.13,197.1,29360553
2019-04-08,196.37,204.93,196.37,204.5,57530973
2019-04-09,205.3,205.82,204.73,205.68,34668757
2019-04-10,205.66,205.78,200.87,203.64,39134633
2019-04-11,203.14,213.95,203.14,212.4,34535479
2019-04-12,213.44,213.77,210.0,212.82,37252065
2019-04-15,213.81,219.25,213.81,218.08,24328071
2019-04-16,216.98,216.98,214.24,215.2,16730719
2019-04-17,216.11,222.51,216.11,221.41,32168845
2019-04-18,221.21,225.2,221.21,222.29,31243478
2019-04-19,221.39,221.39,219.18,219.99,36155020
2019-04-22,219.25,223.65,219.25,222.13,15951543
2019-04-23,223.53,223.53,220.29,222.64,23643709
2019-04-24,223.59,225.91,223.58,224.56,41819557
2019-04-25,224.41,225.52,223.91,225.42,39436870
2019-04-26,226.27,229.52,225.73,227.84,60105310
2019-04-29,228.12,228.12,225.5,225.89,36165583
2019-04-30,226.32,226.32,219.72,220.04,21586093
2019-05-01,218.99,223.7,218.99,222.31,15804177
2019-05-02,221.38,221.62,217.06,221.22,22143023
2019-05-03,221.58,221.58,219.64,219.86,21255029
2019-05-06,218.88,223.56,218.88,222.66,30686948
2019-05-07,221.85,221.85,217.11,219.18,26160794
2019-05-08,218.89,222.01,218.89,219.69,43546338
2019-05-09,218.33,223.19,218.33,222.11,29429979
2019-05-10,222.35,222.35,220.02,221.37,27884724
2019-05-13,221.37,228.1,221.37,226.95,45366827
2019-05-14,227.95,229.64,222.72,228.17,46689882
2019-05-15,229.07,230.71,226.74,227.45,20253694
2019-05-16,228.66,228.66,224.53,224.9,15496675
2019-05-17,224.95,224.95,221.16,222.88,38733105
2019-05-20,221.85,229.74,221.85,227.44,34899216
2019-05-21,228.76,235.3,228.76,233.92,52254893
2019-05-22,234.28,234.28,228.07,228.27,32494808
2019-05-23,227.8,227.84,224.42,226.57,27599356
2019-05-24,226.48,232.93,226.48,229.5,23109369
2019-05-27,231.31,233.64,229.78,231.5,26380041
2019-05-28,230.3,232.8,230.3,232.34,31154083
2019-05-29,233.96,234.1,230.0,232.91,35570982
2019-05-30,232.75,235.06,232.54,234.8,46984271
2019-05-31,234.95,234.95,230.19,233.83,27579986
2019-06-03,235.42,235.42,230.28,232.75,26734199
2019-06-04,231.83,235.94,231.83,235.0,46077385
2019-06-05,235.68,235.68,232.76,234.04,24508230
2019-06-06,233.82,233.82,230.94,231.17,32979473
2019-06-07,233.44,233.44,227.35,228.19,24940492
2019-06-10,228.22,231.39,228.22,230.3,51213424
2019-06-11,231.22,231.22,226.62,226.86,21278741
2019-06-12,225.96,228.81,225.96,228.31,32162426
2019-06-13,230.35,230.35,225.96,226.8,43223918
2019-06-14,226.47,232.61,226.24,228.86,31395108
2019-06-17,228.08,233.66,228.08,233.17,25575954
2019-06-18,233.96,235.88,231.45,233.29,38796426
2019-06-19,232.69,233.93,231.11,232.48,19153525
2019-06-20,233.86,233.86,226.98,227.63,37449360
2019-06-21,226.29,229.45,226.29,228.71,36031425
2019-06-24,228.78,228.78,226.45,226.48,37053384
2019-06-25,227.16,227.16,223.65,225.11,14459108
2019-06-26,223.12,223.12,219.6,220.95,15532916
2019-06-27,219.53,219.57,214.91,216.5,47737285
2019-06-28,216.33,218.32,215.21,217.38,33488935
2019-07-01,216.44,216.44,213.5,214.76,37341990
2019-07-02,214.63,214.63,211.03,212.44,37399165
2019-07-03,211.93,211.93,210.72,211.0,35892782
2019-07-04,209.64,215.84,209.64,215.2,19207322
2019-07-05,215.57,215.57,212.3,212.67,38753669
2019-07-08,212.06,215.08,211.9,214.1,25547248
2019-07-09,215.76,215.76,207.01,207.96,22624521
2019-07-10,207.75,212.74,207.75,209.82,35104227
2019-07-11,211.9,216.36,211.9,214.91,43015486
2019-07-12,214.38,215.09,211.88,212.71,35860913
2019-07-15,211.54,211.54,207.73,209.19,40144075
2019-07-16,209.3,213.72,209.3,212.27,41636169
2019-07-17,212.41,221.12,212.41,219.2,40930554
2019-07-18,220.92,227.95,220.92,225.47,38039318
2019-07-19,225.39,225.39,222.2,223.24,48443797
2019-07-22,224.54,225.09,221.36,223.97,31795970
2019-07-23,223.34,223.34,215.78,216.42,43123378
2019-07-24,216.23,224.23,216.23,223.56,47655463
2019-07-25,222.85,223.46,216.87,220.23,58765799
2019-07-26,221.37,227.0,221.37,224.59,21193049
2019-07-29,223.3,224.53,223.3,224.18,57365217
2019-07-30,223.53,227.06,222.15,225.61,48706497
2019-07-31,226.1,226.1,223.58,223.91,47089286
2019-08-01,223.38,233.54,223.38,230.22,37688330
2019-08-02,231.43,233.33,229.13,230.59,36639965
2019-08-05,230.56,230.56,227.18,227.53,34013405
2019-08-06,228.06,228.99,224.92,227.83,47613203
2019-08-07,228.69,231.95,225.45,229.08,63155096
2019-08-08,228.28,232.9,228.28,232.78,32729770
2019-08-09,231.78,233.47,228.72,230.89,21094255
2019-08-12,232.32,233.03,229.54,229.84,46303331
2019-08-13,228.48,228.48,225.04,225.48,39523088
2019-08-14,224.87,228.62,224.87,227.68,54838441
2019-08-15,228.44,231.04,226.29,228.18,46838429
2019-08-16,227.98,232.76,227.98,232.42,52141507
2019-08-19,231.58,231.58,227.04,230.22,42189874
2019-08-20,228.91,228.91,225.32,226.74,56170622
2019-08-21,226.01,228.12,226.01,227.27,20747822
2019-08-22,226.67,233.14,226.67,230.39,37356367
2019-08-23,229.73,230.7,226.79,228.51,21017913
2019-08-26,227.36,227.36,221.95,223.04,73329054
2019-08-27,222.01,224.45,220.0,220.97,50511226
2019-08-28,222.36,222.42,218.61,219.59,58128768
2019-08-29,219.79,219.79,209.85,212.05,41429783
2019-08-30,212.75,213.47,211.91,212.41,39038618
2019-09-02,211.96,213.56,210.9,211.04,36768493
2019-09-03,211.25,216.54,211.25,216.07,55427604
2019-09-04,214.79,220.85,214.79,218.83,45312434
2019-09-05,218.23,218.45,216.86,217.47,64120506
2019-09-06,217.25,218.83,213.75,215.51,44845196
2019-09-09,216.14,216.14,209.58,210.74,43145292
2019-09-10,209.94,215.83,209.94,212.32,48282325
2019-09-11,212.69,212.69,207.18,208.89,52506011
2019-09-12,209.93,210.47,203.48,207.86,35784666
2019-09-13,206.61,206.61,203.31,205.19,42616058
2019-09-16,204.3,204.3,201.64,201.87,43797437
2019-09-17,202.8,202.8,191.54,193.11,52897467
2019-09-18,193.21,193.21,182.54,183.47,39639424
2019-09-19,183.58,183.58,177.63,179.15,32419154
2019-09-20,179.2,190.63,179.2,187.73,25915104
2019-09-23,187.74,201.76,187.74,201.59,66276901
2019-09-24,200.5,210.05,200.5,209.8,30447519
2019-09-25,209.3,209.43,205.39,206.32,60390779
2019-09-26,207.25,207.25,197.6,200.55,31556487
2019-09-27,199.98,199.98,195.39,197.6,45419771
2019-09-30,198.44,204.74,198.44,203.73,59675011
2019-10-01,203.35,203.35,198.26,200.32,49038018
2019-10-02,199.05,201.34,196.03,199.69,70924982
2019-10-03,200.58,200.58,195.48,196.38,58616463
2019-10-04,195.18,197.51,195.18,196.95,40776084
2019-10-07,196.83,199.14,196.72,198.98,56311239
2019-10-08,199.22,199.22,197.23,198.17,67280968
2019-10-09,197.13,197.13,193.93,195.73,47782105
2019-10-10,195.61,198.87,195.61,197.23,72837783
2019-10-11,197.17,197.17,191.33,194.14,59006926
2019-10-14,195.17,198.35,194.94,196.2,44778400
2019-10-15,195.69,196.63,191.67,195.18,43845005
2019-10-16,196.42,199.75,196.42,198.5,39107171
2019-10-17,197.89,197.89,195.91,196.97,35146448
2019-10-18,196.7,197.5,196.32,196.52,29843058
2019-10-21,196.02,196.02,190.38,192.89,56002736
2019-10-22,192.59,196.96,192.59,196.69,72509369
2019-10-23,196.4,196.4,192.09,192.72,79360382
2019-10-24,192.74,192.74,187.83,188.66,42415155
2019-10-25,188.46,188.46,187.1,187.82,64009879
2019-10-28,187.37,194.2,187.37,194.12,61274594
2019-10-29,193.33,198.7,193.33,196.91,71777428
2019-10-30,197.96,205.25,197.96,205.2,77748352
2019-10-31,204.48,206.2,204.48,206.0,51592274
2019-11-01,206.2,206.2,198.24,199.14,73566431
2019-11-04,199.87,201.24,199.56,199.9,96321963
2019-11-05,200.04,205.58,200.04,205.04,11004955
2019-11-06,204.12,207.42,204.12,205.44,66477604
2019-11-07,204.53,204.54,202.47,202.6,57683568
2019-11-08,201.28,206.84,201.28,206.14,83210421
2019-11-11,207.16,207.16,201.16,201.91,54988630
2019-11-12,203.15,204.88,200.42,201.18,58731357
2019-11-13,200.49,200.49,194.57,195.05,53068040
2019-11-14,194.55,194.55,192.56,193.17,58674014
2019-11-15,194.92,194.92,189.69,191.14,64689377
2019-11-18,191.26,191.26,187.93,189.22,57555244
2019-11-19,188.37,195.83,188.37,194.82,54271720
2019-11-20,195.04,195.04,188.2,190.18,51480980
2019-11-21,191.2,191.2,183.72,183.92,47099287
2019-11-22,183.55,183.55,178.8,180.47,67215290
2019-11-25,180.88,183.84,180.88,182.69,55458982
2019-11-26,183.85,183.85,178.62,179.79,72714613
2019-11-27,180.71,183.11,180.33,181.3,59988297
2019-11-28,181.64,183.31,181.64,181.94,77153582
2019-11-29,181.9,184.44,181.9,184.08,43366884
2019-12-02,184.31,184.31,177.01,179.51,92002289
2019-12-03,179.44,180.52,178.43,179.07,51229890
2019-12-04,178.69,179.36,177.77,177.92,93061478
2019-12-05,176.39,177.09,173.65,175.77,42632089
2019-12-06,175.43,175.43,173.9,174.26,67921547
2019-12-09,174.68,174.68,169.9,171.48,56267673
2019-12-10,172.19,176.84,172.19,176.48,38423249
2019-12-11,176.18,178.72,175.98,176.9,57539565
2019-12-12,177.57,177.57,175.35,177.31,77397943
2019-12-13,176.88,177.96,175.68,176.17,69502174
2019-12-16,176.16,178.52,174.59,177.79,26405605
2019-12-17,179.2,180.36,177.84,178.92,60292312
2019-12-18,178.15,178.84,177.1,177.43,76938330
2019-12-19,177.51,177.51,174.59,176.13,79559184
2019-12-20,176.06,177.57,176.06,177.01,63379719
2019-12-23,176.83,179.05,176.83,178.61,57397111
2019-12-24,177.36,180.66,177.36,180.51,70698904
2019-12-25,181.33,181.33,177.27,178.5,69057860
2019-12-26,177.96,179.25,177.78,178.92,38460475
2019-12-27,179.1,179.1,177.83,177.95,76290733
2019-12-30,178.48,183.63,178.48,181.1,63651965
2019-12-31,181.28,182.09,180.8,181.09,77546639
2020-01-01,180.18,182.04,179.02,180.6,56281727
2020-01-02,181.24,181.24,178.07,179.02,82634238
2020-01-03,178.91,178.91,175.64,175.77,80769843
2020-01-06,175.82,175.82,173.14,173.83,48986726
2020-01-07,173.83,175.14,170.76,173.33,66991480
2020-01-08,173.04,173.04,171.18,172.94,63940643
2020-01-09,172.11,176.81,172.11,176.14,44499981
2020-01-10,177.84,177.84,172.55,174.25,83005140
2020-01-13,174.5,174.5,169.45,170.21,36338590
2020-01-14,169.95,172.46,169.95,172.13,92696683
2020-01-15,171.99,172.3,169.91,172.06,60599149
2020-01-16,171.59,171.59,168.26,170.06,103196891
2020-01-17,170.85,172.47,168.74,171.27,105203146
2020-01-20,171.06,173.55,171.06,171.55,78536371
2020-01-21,171.43,171.43,167.34,169.91,86201773
2020-01-22,169.87,170.27,166.24,168.25,51525003
2020-01-23,167.94,167.94,166.8,167.02,76848117
2020-01-24,167.26,169.47,167.26,167.74,61020395
2020-01-27,167.93,172.62,166.91,170.31,89488722
2020-01-28,170.9,170.9,170.04,170.38,79129601
2020-01-29,169.9,173.86,169.9,171.73,21950673
2020-01-30,171.61,176.25,171.61,173.93,94630784
2020-01-31,173.79,175.41,172.96,174.91,84842298
2020-02-03,175.24,175.24,168.89,169.84,65818912
2020-02-04,170.11,170.11,166.97,168.9,54229606
2020-02-05,169.04,170.05,167.04,168.38,82419543
2020-02-06,168.47,170.96,168.47,170.37,84313722
2020-02-07,169.6,171.97,169.6,171.97,79526218
2020-02-10,171.52,171.52,168.3,168.62,64134414
2020-02-11,169.85,169.85,164.58,166.77,72156004
2020-02-12,167.48,167.48,164.57,165.41,43190936
2020-02-13,166.14,167.41,163.1,165.45,47185162
2020-02-14,164.89,168.72,164.89,166.22,90704183
2020-02-17,166.57,168.05,163.69,166.49,54712010
2020-02-18,166.13,167.39,165.7,166.9,44735121
2020-02-19,167.09,168.84,166.4,167.38,99452918
2020-02-20,167.73,169.03,167.38,167.77,83279571
2020-02-21,168.82,169.35,167.19,168.25,64614634
2020-02-24,167.96,167.96,164.08,164.62,71770826
2020-02-25,165.87,165.87,159.62,161.3,90928204
2020-02-26,160.35,160.35,157.8,159.81,51182672
2020-02-27,159.71,162.31,158.64,159.39,110311245
2020-02-28,159.48,160.91,159.48,160.32,109739779
2020-03-02,161.61,161.61,156.92,158.35,41098276
2020-03-03,158.13,158.13,155.04,155.93,75987493
2020-03-04,155.09,155.09,151.89,152.68,95347692
2020-03-05,152.77,152.77,149.8,151.38,86551392
2020-03-06,151.32,152.93,150.36,150.93,90570497
2020-03-09,151.74,151.74,146.7,147.79,66259025
2020-03-10,147.02,149.99,147.02,149.9,86395723
2020-03-11,149.93,151.0,148.72,149.73,49235742
2020-03-12,150.19,150.19,146.5,146.83,113153243
2020-03-13,146.68,147.27,145.97,146.74,94768600
2020-03-16,146.81,147.13,146.81,147.1,45876563
2020-03-17,146.84,146.84,145.45,146.33,85239088
2020-03-18,146.32,147.64,143.5,145.58,76060710
2020-03-19,145.09,145.09,141.71,143.1,50929254
2020-03-20,143.3,143.3,140.82,141.8,76864227
2020-03-23,142.06,142.06,138.53,138.56,121768573
2020-03-24,138.27,141.89,138.27,141.79,115956871
2020-03-25,141.78,141.78,141.13,141.22,74017622
2020-03-26,141.34,147.68,141.34,146.34,86932214
2020-03-27,146.19,150.2,146.19,149.2,92270177
2020-03-30,148.11,153.27,148.11,152.34,112913392
2020-03-31,151.72,151.72,148.04,148.29,62417366
2020-04-01,149.49,149.49,142.14,143.92,106614754
2020-04-02,143.13,143.13,141.55,142.15,51027837
2020-04-03,142.54,145.72,142.54,145.35,96210045
2020-04-06,144.77,145.69,144.01,144.29,53896862
2020-04-07,144.17,146.86,144.17,146.7,94224602
2020-04-08,146.52,146.52,141.52,142.92,61625288
2020-04-09,143.05,143.05,140.31,141.08,73188974
2020-04-10,141.12,141.61,140.0,141.21,54475723
2020-04-13,140.87,140.87,137.58,139.02,69942248
2020-04-14,138.95,138.95,135.52,135.74,102743433
2020-04-15,136.18,136.18,133.49,133.9,123807537
2020-04-16,134.09,138.37,134.09,137.39,54758015
2020-04-17,136.78,136.97,134.74,136.34,46619139
2020-04-20,136.59,138.13,134.86,137.44,71097774
2020-04-21,136.62,138.2,136.08,136.66,99884000
2020-04-22,137.24,140.31,137.24,140.08,39977054
2020-04-23,139.98,141.96,139.98,140.81,112588043
2020-04-24,140.74,143.6,140.74,143.43,71787445
2020-04-27,143.26,146.85,143.26,146.36,84172280
2020-04-28,147.27,147.27,141.2,142.08,49896371
2020-04-29,141.96,146.43,141.96,145.74,80830115
2020-04-30,145.62,149.02,145.62,148.26,60351833
2020-05-01,148.36,148.8,147.07,147.71,60324673
2020-05-04,148.15,149.58,146.42,148.19,75017119
2020-05-05,148.91,148.91,146.11,147.55,76956296
2020-05-06,147.45,151.69,147.45,151.19,68325843
2020-05-07,151.56,156.81,151.56,156.57,103903538
2020-05-08,157.75,157.75,153.71,155.6,13955037
2020-05-11,155.13,155.13,152.35,152.88,63218045
2020-05-12,152.54,154.78,152.54,154.25,88867622
2020-05-13,154.18,156.09,153.58,155.63,55280444
2020-05-14,155.64,160.15,155.64,157.78,100000
2020-05-15,157.24,158.84,157.24,158.69,55048086
2020-05-18,158.7,163.71,158.7,161.6,44987681
2020-05-19,162.61,164.25,161.4,161.69,66366723
2020-05-20,161.74,163.68,161.68,162.47,56221075
2020-05-21,162.34,162.34,158.23,160.46,78532074
2020-05-22,160.28,164.59,160.28,162.41,46197311
2020-05-25,161.92,164.67,159.48,162.31,75776905
2020-05-26,161.37,163.05,160.37,162.74,61499316
2020-05-27,163.27,164.71,161.93,164.07,52757331
2020-05-28,164.31,166.45,162.43,163.6,26937332
2020-05-29,163.08,165.28,163.08,165.0,51516787
2020-06-01,165.58,165.58,163.14,163.64,82855431
2020-06-02,164.64,169.14,164.64,167.41,10736472
2020-06-03,168.04,168.04,164.99,166.09,58369880
2020-06-04,166.92,169.25,166.92,169.22,85554126
2020-06-05,170.18,170.18,167.8,168.57,53085565
2020-06-08,168.29,174.46,168.29,172.77,97557861
2020-06-09,172.37,174.51,171.46,172.71,52170944
2020-06-10,173.01,173.01,169.95,170.01,56010879
2020-06-11,170.36,170.36,169.18,170.08,41386680
2020-06-12,169.36,169.46,167.16,168.21,73928766
2020-06-15,167.43,169.26,166.34,168.45,37046333
2020-06-16,167.44,167.51,165.89,167.14,91137774
2020-06-17,166.88,166.88,164.09,164.7,75116517
2020-06-18,165.27,165.27,163.99,164.62,34738540
2020-06-19,163.38,163.38,160.2,161.53,78381543
2020-06-22,160.29,165.02,160.27,163.19,58552100
2020-06-23,163.38,166.75,162.74,165.42,28067244
2020-06-24,165.28,167.87,165.28,167.65,80663458
2020-06-25,168.48,173.93,168.48,171.57,56595265
2020-06-26,171.62,171.62,169.11,169.37,46638440
2020-06-29,170.04,172.85,170.04,172.55,72705328
2020-06-30,172.14,176.96,172.14,176.06,85619428
2020-07-01,176.94,176.94,174.01,174.32,45018049
2020-07-02,173.7,173.7,171.56,172.03,48685052
2020-07-03,172.39,173.17,170.62,172.79,63737177
2020-07-06,173.14,173.56,171.87,172.44,69274924
2020-07-07,172.48,172.48,171.63,171.99,39928455
2020-07-08,170.66,170.66,167.57,169.21,55007983
2020-07-09,169.32,171.91,169.32,171.91,41630967
2020-07-10,171.79,171.79,170.61,171.07,65111680
2020-07-13,171.52,171.52,169.17,171.14,42382367
2020-07-14,170.79,173.19,170.7,172.22,79222000
2020-07-15,172.49,179.61,172.49,177.6,35797070
2020-07-16,176.65,180.53,176.65,179.84,24463414
2020-07-17,179.84,182.34,179.84,181.9,40979014
2020-07-20,182.62,185.96,181.87,184.97,65992797
2020-07-21,184.57,189.02,184.57,187.09,64735017
2020-07-22,186.37,193.28,186.37,190.07,72506137
2020-07-23,189.85,189.85,185.85,188.2,81492651
2020-07-24,187.82,190.22,185.36,186.38,67709661
2020-07-27,187.61,187.61,182.47,184.56,41492629
2020-07-28,184.82,187.09,184.82,186.78,57640682
2020-07-29,186.86,186.86,182.31,183.71,60942470
2020-07-30,185.02,185.02,176.73,179.02,20785657
2020-07-31,178.24,178.57,176.89,178.13,68128660
2020-08-03,178.55,179.11,177.5,177.76,41896178
2020-08-04,177.73,177.73,168.61,171.37,36457499
2020-08-05,171.94,179.28,171.94,178.19,63993270
2020-08-06,177.98,178.94,177.1,178.2,37956297
2020-08-07,178.49,179.37,178.35,178.68,76426415
2020-08-10,179.01,180.87,178.22,178.51,38142985
2020-08-11,179.66,180.6,179.08,179.12,67647429
2020-08-12,179.24,179.24,173.46,174.75,33953213
2020-08-13,174.14,178.83,174.14,178.79,60068444
2020-08-14,178.0,180.77,177.98,179.59,66961240
2020-08-17,179.67,183.4,179.67,181.82,68190459
2020-08-18,182.58,185.61,182.58,183.63,62852280
2020-08-19,184.25,186.4,183.93,184.53,45648729
2020-08-20,185.4,185.4,179.54,179.88,71716771
2020-08-21,180.42,181.44,177.46,178.87,44137192
2020-08-24,178.98,182.01,178.98,181.75,47479300
2020-08-25,181.9,181.98,177.95,181.21,30768873
2020-08-26,181.36,183.39,181.36,183.06,27562864
2020-08-27,183.57,183.8,181.35,181.9,42792413
2020-08-28,182.69,187.37,182.69,184.92,59641975
2020-08-31,184.51,187.78,184.51,186.93,55222517
2020-09-01,186.64,186.64,181.82,183.4,69360348
2020-09-02,184.3,184.3,182.14,182.28,49000121
2020-09-03,180.77,180.77,177.8,178.69,46929060
2020-09-04,179.06,181.84,177.63,179.49,55473459
2020-09-07,178.61,178.61,172.74,173.06,45259239
2020-09-08,173.49,173.49,165.91,167.08,33292556
2020-09-09,167.44,170.86,167.44,169.39,29511864
2020-09-10,169.47,169.47,160.12,162.26,39192576
2020-09-11,162.78,164.87,161.28,163.03,58066807
2020-09-14,162.91,164.5,162.89,163.1,19191638
2020-09-15,163.25,166.93,163.25,164.49,45404808
2020-09-16,164.08,169.86,164.08,169.45,33350815
2020-09-17,169.73,171.14,169.33,169.37,35632910
2020-09-18,169.09,181.18,169.09,179.22,41413019
2020-09-21,179.79,179.79,176.59,177.55,51133949
2020-09-22,177.95,180.31,177.95,179.94,57445374
2020-09-23,180.38,184.38,180.38,183.59,46070454
2020-09-24,183.77,185.35,183.23,184.5,41050577
2020-09-25,183.36,190.08,183.36,188.83,41012198
2020-09-28,189.22,189.22,187.7,187.74,56680896
2020-09-29,186.7,190.26,186.7,190.23,15253226
2020-09-30,189.03,192.45,187.79,187.86,49035766
2020-10-01,188.58,188.58,180.74,182.61,62556330
2020-10-02,181.91,181.91,178.3,179.11,56448895
2020-10-05,179.35,185.1,179.35,183.86,35914661
2020-10-06,185.51,188.04,185.51,187.31,56016051
2020-10-07,186.78,193.81,186.78,193.47,27182004
2020-10-08,193.93,202.23,193.93,201.51,43543361
2020-10-09,201.59,201.59,193.86,196.17,28403475
2020-10-12,195.84,195.84,188.29,190.55,41771000
2020-10-13,189.94,189.94,185.79,187.84,39553394
2020-10-14,186.79,190.15,186.79,187.93,53369738
2020-10-15,187.81,191.98,187.81,191.08,48146968
2020-10-16,191.11,191.11,182.55,184.65,30613077
2020-10-19,184.17,184.17,173.88,174.39,29840983
2020-10-20,175.21,175.21,168.41,170.4,50843087
2020-10-21,171.02,171.02,164.39,167.72,36534430
2020-10-22,168.95,168.95,160.74,164.15,14093771
2020-10-23,164.38,168.78,164.38,168.55,63029031
2020-10-26,168.99,181.79,168.99,180.02,44735674
2020-10-27,179.66,182.19,178.49,181.63,21860820
2020-10-28,181.57,191.41,181.57,190.12,28394788
2020-10-29,190.04,196.67,190.04,194.74,25077624
2020-10-30,194.86,196.28,192.45,194.22,44198070
2020-11-02,194.38,194.38,188.44,188.98,57607121
2020-11-03,190.18,190.18,182.37,182.67,47865161
2020-11-04,182.5,186.1,182.5,185.25,43463537
2020-11-05,184.94,187.98,184.94,186.62,35345905
2020-11-06,186.62,201.69,186.62,198.49,43864785
2020-11-09,197.74,197.74,190.58,191.85,41917314
2020-11-10,192.33,199.27,192.33,198.64,14294365
2020-11-11,198.87,198.87,196.23,197.17,27942973
2020-11-12,197.28,197.28,193.69,193.9,29540019
2020-11-13,192.75,198.56,192.75,196.1,31040699
2020-11-16,194.89,200.15,194.89,199.79,26003462
2020-11-17,200.12,202.44,198.07,201.08,19697330
2020-11-18,200.72,207.68,200.72,206.8,15528766
2020-11-19,207.16,208.12,205.48,206.95,14676307
2020-11-20,206.73,210.22,206.73,209.71,44295004
2020-11-23,209.07,215.51,209.07,212.46,39345831
2020-11-24,210.94,218.23,210.94,216.87,16153430
2020-11-25,217.54,221.23,217.54,218.64,30462942
2020-11-26,218.24,218.24,213.6,213.77,18544258
2020-11-27,214.01,214.01,210.43,212.74,34943484
2020-11-30,211.78,214.7,211.09,214.04,54645535
2020-12-01,214.31,216.25,214.31,216.1,34425681
2020-12-02,216.73,218.33,216.37,217.07,43361329
2020-12-03,217.33,217.95,215.07,215.62,37595915
2020-12-04,216.57,216.57,210.39,212.0,27009855
2020-12-07,212.31,212.31,206.58,209.11,31001428
2020-12-08,208.68,215.05,205.94,211.11,28212973
2020-12-09,209.86,210.39,206.42,207.22,33441768
2020-12-10,206.85,206.85,203.14,203.93,21893798
2020-12-11,203.8,211.6,203.8,211.14,22392285
2020-12-14,210.89,219.82,210.89,215.13,29126949
2020-12-15,214.93,214.93,209.86,210.63,47056856
2020-12-16,211.63,214.77,208.19,210.24,34265312
2020-12-17,211.18,215.79,211.18,212.78,26179564
2020-12-18,212.01,218.42,212.01,218.28,33461239
2020-12-21,218.57,219.18,218.51,218.87,29702021
2020-12-22,218.74,219.91,217.05,218.19,18860740
2020-12-23,217.27,218.89,214.42,216.38,29624150
2020-12-24,216.39,216.39,210.6,212.12,25912177
2020-12-25,212.37,216.44,212.37,214.8,33699876
