date,open,high,low,close,volume
2019-03-07,230.34,232.66,230.34,231.76,52392806
2019-03-08,231.29,235.96,231.29,235.79,28454210
2019-03-11,235.48,235.48,233.28,234.48,70910924
2019-03-12,234.02,236.46,234.02,235.52,39466359
2019-03-13,234.78,236.02,234.28,235.67,39714656
2019-03-14,234.52,234.52,231.53,231.72,39649427
2019-03-15,230.89,232.42,230.51,231.65,42112620
2019-03-18,230.63,238.21,230.63,233.4,43369278
2019-03-19,233.94,237.88,233.94,236.69,39160924
2019-03-20,237.66,237.66,231.38,231.48,49469168
2019-03-21,231.12,231.12,228.6,230.65,38360535
2019-03-22,230.18,230.18,224.54,225.36,42784092
2019-03-25,225.09,231.54,225.09,230.72,49567277
2019-03-26,231.0,235.04,231.0,233.95,42586706
2019-03-27,233.79,235.06,233.79,234.25,26402899
2019-03-28,233.77,234.74,231.48,232.59,29183536
2019-03-29,232.12,239.02,232.12,238.38,21221368
2019-04-01,236.7,242.18,236.7,240.68,26221641
2019-04-02,239.34,244.95,239.34,244.38,30602248
2019-04-03,243.93,243.93,239.26,240.36,44833630
2019-04-04,241.33,242.73,240.31,240.88,50488191
2019-04-05,239.28,244.37,239.28,242.17,22261968
2019-04-08,242.15,242.15,234.99,236.91,52710787
2019-04-09,236.73,241.42,236.73,239.49,61041000
2019-04-10,239.39,239.39,231.93,234.38,45906571
2019-04-11,234.09,234.09,229.46,232.06,35670634
2019-04-12,231.26,231.26,229.23,229.61,27198142
2019-04-15,229.29,234.9,227.44,232.2,52660059
2019-04-16,229.34,229.34,229.15,229.18,43213879
2019-04-17,228.42,236.24,228.42,235.17,53461153
2019-04-18,236.94,236.94,233.29,234.8,46519392
2019-04-19,234.67,235.41,232.93,234.95,46575180
2019-04-22,233.54,241.0,233.54,238.24,34298141
2019-04-23,236.8,248.49,236.8,242.74,34293457
2019-04-24,243.3,243.3,235.21,235.42,36763049
2019-04-25,232.93,239.47,232.93,236.05,57707010
2019-04-26,235.46,235.46,232.19,233.95,48989100
2019-04-29,232.69,236.55,230.37,234.76,60085059
2019-04-30,234.53,234.53,232.56,233.39,54900040
2019-05-01,234.77,238.46,234.77,237.98,38292322
2019-05-02,235.93,235.93,232.28,234.27,66538370
2019-05-03,232.62,236.89,232.62,235.76,32059224
2019-05-06,235.76,235.76,230.68,231.82,32852008
2019-05-07,231.53,236.71,231.53,234.57,22083313
2019-05-08,236.36,237.07,235.48,236.64,28124298
2019-05-09,236.49,236.49,231.05,233.23,25689089
2019-05-10,234.15,236.02,232.91,234.89,14298322
2019-05-13,234.84,235.5,231.91,234.9,40116749
2019-05-14,234.53,235.67,234.53,235.02,29512538
2019-05-15,235.02,246.84,235.02,240.82,45142053
2019-05-16,239.54,240.52,236.8,239.11,20222067
2019-05-17,237.24,237.24,232.34,234.3,35602369
2019-05-20,233.91,236.77,232.73,234.81,43874218
2019-05-21,235.59,241.77,235.59,239.86,37341170
2019-05-22,240.28,240.28,233.07,236.87,42621227
2019-05-23,237.49,239.6,237.43,238.08,39463622
2019-05-24,236.84,246.59,236.84,244.18,37602404
2019-05-27,242.33,252.59,242.33,246.95,25100304
2019-05-28,247.26,248.4,244.28,244.79,29460903
2019-05-29,244.21,250.22,244.21,247.39,40270025
2019-05-30,247.31,253.9,247.29,248.83,34366784
2019-05-31,249.34,256.42,248.22,253.46,31244843
2019-06-03,252.11,255.05,250.89,252.21,39448192
2019-06-04,253.57,253.57,246.54,248.4,27778579
2019-06-05,247.48,247.48,242.39,242.94,34993832
2019-06-06,241.74,241.84,239.9,241.15,25871558
2019-06-07,240.93,240.93,237.73,239.51,37272939
2019-06-10,240.16,240.16,234.02,237.83,31680916
2019-06-11,238.69,239.49,237.04,239.3,39952986
2019-06-12,238.55,239.61,238.55,239.55,46024423
2019-06-13,239.75,240.83,239.75,240.1,42053186
2019-06-14,239.52,247.08,239.52,242.05,51117860
2019-06-17,242.55,248.0,239.16,242.14,48664430
2019-06-18,242.96,242.96,236.85,237.05,36941864
2019-06-19,237.18,238.67,234.76,236.65,25999623
2019-06-20,236.45,240.3,236.45,239.15,47062340
2019-06-21,239.56,244.97,236.96,241.86,41342930
2019-06-24,242.3,249.24,242.3,247.2,20080092
2019-06-25,247.5,251.88,247.5,251.17,31595064
2019-06-26,251.46,251.46,244.49,245.27,42772105
2019-06-27,245.02,245.02,238.02,238.41,26437123
2019-06-28,237.04,239.75,237.04,239.66,40574269
2019-07-01,239.34,239.86,236.53,238.51,14376640
2019-07-02,237.93,237.93,233.3,234.36,26568578
2019-07-03,234.87,237.51,234.3,235.1,33605808
2019-07-04,233.71,233.71,230.05,230.98,35091025
2019-07-05,230.58,232.65,229.19,230.65,16120739
2019-07-08,230.54,234.95,230.54,234.55,37379626
2019-07-09,233.96,233.96,228.91,230.68,26072782
2019-07-10,230.99,230.99,227.18,227.31,29406998
2019-07-11,228.28,228.28,224.43,225.91,31235909
2019-07-12,225.93,226.38,224.35,225.04,27223375
2019-07-15,224.31,228.33,224.31,227.45,32157231
2019-07-16,228.12,230.51,227.26,229.09,36374236
2019-07-17,230.44,230.44,222.62,224.76,43327166
2019-07-18,225.09,227.97,225.09,227.62,24748346
2019-07-19,227.15,227.15,224.11,224.86,32666891
2019-07-22,224.65,224.65,217.99,218.33,70272234
2019-07-23,216.95,216.95,214.49,214.63,34478354
2019-07-24,214.63,214.63,213.55,213.58,33524458
2019-07-25,214.07,214.64,214.07,214.6,46952312
2019-07-26,214.28,215.11,211.25,214.14,42902946
2019-07-29,213.31,225.66,213.31,224.72,43838434
2019-07-30,225.12,225.12,221.92,223.27,24039122
2019-07-31,223.39,224.5,221.96,222.67,40268751
2019-08-01,221.68,237.26,221.68,234.02,45537964
2019-08-02,233.73,238.35,233.37,235.3,27212997
2019-08-05,234.74,238.1,234.74,237.46,29078910
2019-08-06,236.87,237.45,233.32,236.74,28888665
2019-08-07,238.04,240.73,237.13,238.6,53333293
2019-08-08,239.1,239.1,231.43,231.82,44260160
2019-08-09,231.64,239.69,231.64,238.86,29027075
2019-08-12,239.48,239.48,235.21,237.92,32009679
2019-08-13,238.32,239.41,237.91,238.32,65195604
2019-08-14,238.18,240.16,236.58,237.25,28275012
2019-08-15,235.29,246.04,235.29,243.66,52042058
2019-08-16,243.47,243.47,240.69,241.55,35836939
2019-08-19,240.76,250.31,240.76,248.36,48598529
2019-08-20,247.64,256.55,247.64,253.99,18822855
2019-08-21,254.26,262.6,254.26,260.17,37516026
2019-08-22,261.84,261.84,255.84,258.66,47565849
2019-08-23,257.58,261.22,256.87,258.44,42909147
2019-08-26,258.17,258.17,250.46,254.97,22119784
2019-08-27,254.86,256.05,254.55,255.82,41740933
2019-08-28,255.38,255.38,253.09,254.41,28714284
2019-08-29,255.05,258.53,254.08,255.88,22839419
2019-08-30,257.2,257.2,252.93,253.4,27351425
2019-09-02,253.01,254.04,252.05,253.01,33222677
2019-09-03,254.05,257.69,253.36,254.7,21920058
2019-09-04,256.31,256.31,252.6,254.53,16966745
2019-09-05,253.55,260.12,253.55,259.01,32682294
2019-09-06,259.41,259.41,252.66,252.93,51882341
2019-09-09,252.9,252.9,251.68,251.91,30177184
2019-09-10,251.52,251.52,243.48,244.25,16399281
2019-09-11,242.4,252.3,242.4,251.74,26927041
2019-09-12,251.7,257.44,251.7,254.89,41026566
2019-09-13,255.4,259.17,255.4,258.35,28256292
2019-09-16,260.11,262.31,256.7,260.08,37593117
2019-09-17,259.44,261.1,257.96,260.1,18007632
2019-09-18,260.1,266.83,260.1,264.85,44357971
2019-09-19,263.78,269.7,263.78,267.71,34345251
2019-09-20,267.99,270.7,267.55,269.93,50761702
2019-09-23,270.94,274.38,267.95,270.26,50800740
2019-09-24,271.46,272.27,271.25,271.49,40726848
2019-09-25,271.27,271.73,269.32,269.78,18941276
2019-09-26,270.54,270.54,264.16,265.53,25514473
2019-09-27,265.25,265.25,260.92,261.98,26629275
2019-09-30,263.7,266.46,263.0,266.08,46203405
2019-10-01,265.86,266.08,265.2,265.39,39722027
2019-10-02,265.22,265.74,262.43,263.2,34811222
2019-10-03,263.47,263.47,253.3,255.52,44876051
2019-10-04,255.96,257.83,253.34,254.41,31474699
2019-10-07,255.02,255.02,251.39,253.75,33983295
2019-10-08,254.92,255.15,253.03,254.07,27635558
2019-10-09,254.12,256.65,254.12,256.25,50559169
2019-10-10,255.64,258.98,255.64,256.61,41197977
2019-10-11,255.71,257.21,252.97,254.56,18604662
2019-10-14,256.48,259.96,256.48,258.87,31813581
2019-10-15,260.63,263.3,259.98,261.45,26533240
2019-10-16,260.45,265.11,260.45,264.4,29518892
2019-10-17,264.3,265.62,261.19,261.75,42301158
2019-10-18,263.72,264.51,261.67,262.34,46621008
2019-10-21,262.73,263.33,261.97,263.3,48988825
2019-10-22,264.33,266.54,264.25,264.89,44604491
2019-10-23,264.09,264.09,257.21,258.03,19060898
2019-10-24,258.25,260.12,258.25,259.77,38374762
2019-10-25,260.64,260.64,251.45,254.58,58344110
2019-10-28,254.62,259.36,254.62,257.11,39936665
2019-10-29,258.12,265.41,258.12,262.72,35650973
2019-10-30,262.92,262.92,259.37,260.52,30648411
2019-10-31,260.23,260.23,252.47,253.65,19429648
2019-11-01,254.94,258.68,250.99,254.24,41102042
2019-11-04,254.64,255.39,253.41,253.9,47255749
2019-11-05,254.47,254.47,251.69,252.23,19516685
2019-11-06,251.63,257.87,251.63,255.5,48137056
2019-11-07,256.16,262.05,256.16,260.72,30148855
2019-11-08,260.33,262.55,258.7,260.68,36438755
2019-11-11,260.87,260.87,254.08,255.48,34409624
2019-11-12,256.05,258.72,255.2,258.17,51783955
2019-11-13,258.32,262.27,257.55,258.99,35790005
2019-11-14,258.06,261.3,258.06,258.41,37496597
2019-11-15,257.31,262.66,257.31,261.83,55059799
2019-11-18,261.58,265.99,261.32,263.41,37785472
2019-11-19,264.76,264.76,261.8,262.19,43050446
2019-11-20,261.94,261.94,255.85,256.22,19740991
2019-11-21,256.67,258.94,254.44,254.87,42189894
2019-11-22,255.25,258.88,255.25,255.98,54916739
2019-11-25,257.13,257.13,254.75,256.13,29113294
2019-11-26,256.37,257.98,254.43,257.25,43606519
2019-11-27,258.84,258.84,256.5,256.91,31478691
2019-11-28,257.82,259.73,253.54,257.31,48665398
2019-11-29,256.23,261.97,256.23,261.4,44183311
2019-12-02,260.95,260.95,258.16,258.47,36524077
2019-12-03,259.24,259.24,258.09,259.22,48269004
2019-12-04,258.78,258.78,252.28,255.57,26177961
2019-12-05,256.5,256.5,249.24,250.46,33765775
2019-12-06,251.41,259.82,251.41,256.42,34430651
2019-12-09,254.94,258.01,253.91,255.74,5570079
2019-12-10,256.12,256.12,250.69,250.81,18075857
2019-12-11,249.96,258.99,249.96,258.13,38921722
2019-12-12,257.1,260.51,256.73,259.32,42589304
2019-12-13,259.72,259.72,248.11,252.79,24819325
2019-12-16,252.18,252.18,245.3,246.43,45746660
2019-12-17,248.66,251.02,248.43,250.78,46662633
2019-12-18,252.88,252.88,250.04,251.51,43282650
2019-12-19,251.94,251.94,245.98,248.05,30564139
2019-12-20,247.33,253.17,247.33,251.53,30255527
2019-12-23,251.18,261.19,251.18,258.78,66141781
2019-12-24,259.04,259.04,251.01,252.05,36836406
2019-12-25,252.5,256.48,252.5,256.33,33779376
2019-12-26,255.57,266.68,255.57,261.0,29794449
2019-12-27,261.77,263.37,259.42,262.45,15560023
2019-12-30,264.0,267.89,264.0,265.86,32152615
2019-12-31,264.36,267.09,264.36,266.07,23107572
2020-01-01,265.32,268.2,265.2,267.41,51655656
2020-01-02,268.56,268.56,259.18,262.3,54266523
2020-01-03,262.34,267.21,262.34,264.73,42263896
2020-01-06,265.12,272.24,265.12,271.3,45248893
2020-01-07,271.53,276.48,271.53,273.15,51374692
2020-01-08,274.46,277.3,274.46,277.12,28226208
2020-01-09,277.1,278.96,276.97,277.73,44773315
2020-01-10,277.15,277.73,271.95,274.8,34680152
2020-01-13,275.89,275.89,270.36,272.26,71206505
2020-01-14,270.97,270.97,265.23,266.95,34466873
2020-01-15,266.56,266.56,262.06,263.59,19609097
2020-01-16,266.03,266.03,261.1,262.14,49748683
2020-01-17,261.67,262.52,260.22,261.55,26884938
2020-01-20,261.29,265.33,261.29,262.95,65940712
2020-01-21,262.41,264.37,262.29,262.61,75420479
2020-01-22,261.25,261.25,253.99,255.03,32047547
2020-01-23,255.74,255.74,246.18,246.36,51333174
2020-01-24,245.85,249.17,245.74,246.93,75982732
2020-01-27,246.73,246.73,238.51,239.47,88234651
2020-01-28,237.95,237.95,231.82,233.28,39803435
2020-01-29,234.36,234.36,225.44,226.9,73130994
2020-01-30,226.7,229.59,224.98,227.27,92918893
2020-01-31,228.04,228.04,217.79,219.76,68750523
2020-02-03,220.49,220.49,213.8,217.2,70108876
2020-02-04,217.38,218.12,216.21,217.23,89489447
2020-02-05,215.91,225.01,215.91,223.73,71977218
2020-02-06,222.54,226.88,222.54,225.93,72408543
2020-02-07,225.21,227.4,224.47,226.59,75760113
2020-02-10,227.08,227.08,214.21,215.43,83191499
2020-02-11,216.13,220.12,216.13,219.49,49566032
2020-02-12,219.96,219.96,216.99,217.66,130742019
2020-02-13,216.07,216.07,213.03,213.09,61227290
2020-02-14,213.11,213.11,207.98,208.23,81727286
2020-02-17,209.47,209.47,199.27,199.5,78543303
2020-02-18,200.26,200.26,196.92,199.15,94415965
2020-02-19,199.52,199.52,193.11,196.02,88031469
2020-02-20,196.17,197.65,194.95,197.59,75492344
2020-02-21,196.11,196.55,193.77,195.44,95579243
2020-02-24,195.2,195.2,190.0,192.57,129385095
2020-02-25,192.49,197.59,192.49,196.32,108768104
2020-02-26,195.8,195.8,190.0,190.66,85513852
2020-02-27,189.64,195.95,189.64,192.98,78689343
2020-02-28,192.7,195.8,192.7,194.39,135936178
2020-03-02,194.29,194.46,190.59,193.26,72724729
2020-03-03,192.38,192.38,187.68,190.21,105283661
2020-03-04,189.6,189.6,185.05,186.3,129090841
2020-03-05,187.39,187.39,179.37,181.25,106225986
2020-03-06,180.86,180.86,177.45,178.97,62304296
2020-03-09,180.23,180.23,172.9,173.34,79551747
2020-03-10,173.45,173.45,170.2,172.16,135066466
2020-03-11,172.37,175.58,172.37,173.25,79229576
2020-03-12,173.3,174.65,171.88,172.61,97024028
2020-03-13,172.38,175.4,172.38,174.91,145965164
2020-03-16,175.24,175.24,170.06,171.07,123333752
2020-03-17,171.35,171.35,168.0,168.76,110065864
2020-03-18,169.68,169.68,163.47,163.76,152597016
2020-03-19,165.27,165.27,162.62,164.3,112536216
2020-03-20,164.13,164.64,163.34,164.38,180880194
2020-03-23,164.29,164.29,161.35,161.63,175970187
2020-03-24,162.3,165.39,162.3,163.21,140626665
2020-03-25,162.74,163.13,162.44,162.94,115315698
2020-03-26,162.04,163.97,161.38,162.6,131540285
2020-03-27,162.23,165.63,160.97,164.29,111930731
2020-03-30,163.25,166.17,163.25,164.6,134174243
2020-03-31,162.73,167.27,162.73,166.66,154409361
2020-04-01,166.17,169.78,166.17,167.96,117085030
2020-04-02,168.55,168.55,166.9,167.16,52472692
2020-04-03,166.73,170.92,166.73,169.95,154399907
2020-04-06,169.19,174.03,169.19,172.8,138428313
2020-04-07,172.53,172.99,170.64,171.73,89978899
2020-04-08,171.66,172.98,171.66,172.79,162834346
2020-04-09,172.53,172.68,171.66,172.64,141931059
2020-04-10,171.85,173.27,171.42,171.98,72800284
2020-04-13,171.96,174.04,171.96,174.0,103243745
2020-04-14,173.81,175.38,172.4,173.01,163488053
2020-04-15,173.14,178.24,173.14,176.3,90508579
2020-04-16,175.48,179.59,175.48,176.74,66019840
2020-04-17,176.37,180.41,176.37,179.13,143069852
2020-04-20,178.98,181.17,178.11,180.14,145768734
2020-04-21,178.87,183.4,178.87,181.21,176036490
2020-04-22,180.88,181.95,178.36,179.95,137909295
2020-04-23,180.47,180.47,175.89,177.41,78240657
2020-04-24,176.63,177.88,175.56,177.24,79759128
2020-04-27,176.5,177.58,175.52,175.92,111925001
2020-04-28,176.29,178.05,176.29,177.91,32659366
2020-04-29,177.29,178.4,172.3,174.37,96386911
2020-04-30,173.95,173.95,171.37,172.69,17869653
2020-05-01,171.92,173.0,169.46,171.5,122551188
2020-05-04,171.45,173.62,171.45,173.61,186997181
2020-05-05,173.53,179.23,173.53,176.46,111203351
2020-05-06,177.0,177.0,174.17,174.32,51969130
2020-05-07,174.61,175.16,173.08,174.88,145379703
2020-05-08,174.79,176.15,173.62,173.83,43918632
2020-05-11,173.88,174.84,173.79,174.76,111330490
2020-05-12,174.22,177.14,174.22,176.75,56080642
2020-05-13,175.99,179.58,175.99,179.31,129951492
2020-05-14,178.68,183.27,178.68,182.2,85964076
2020-05-15,181.99,187.38,181.99,186.25,148623153
2020-05-18,186.19,187.18,185.22,186.84,154906989
2020-05-19,186.1,187.33,184.76,186.63,55864760
2020-05-20,186.05,186.19,184.69,185.34,141006868
2020-05-21,186.4,186.4,184.25,184.57,77513537
2020-05-22,184.2,187.52,184.2,186.64,117413400
2020-05-25,184.28,184.93,183.98,184.68,73919033
2020-05-26,183.94,186.62,183.8,185.07,143902777
2020-05-27,184.48,184.91,183.81,184.54,83951570
2020-05-28,183.92,188.82,183.92,186.95,98578870
2020-05-29,185.99,187.05,185.65,186.55,103081690
2020-06-01,186.54,187.86,186.22,186.46,105559163
2020-06-02,185.97,188.1,185.97,186.99,81129343
2020-06-03,187.03,188.28,187.03,187.84,162323892
2020-06-04,187.0,190.83,187.0,190.82,137878834
2020-06-05,192.14,197.69,192.14,195.13,104203421
2020-06-08,194.85,199.23,194.85,197.45,79604019
2020-06-09,196.26,207.18,196.26,204.37,78729582
2020-06-10,205.03,206.41,203.34,205.25,82796493
2020-06-11,205.22,206.78,205.22,206.35,119025752
2020-06-12,207.47,208.35,204.92,206.82,113162759
2020-06-15,205.51,210.94,205.51,210.38,74618815
2020-06-16,210.17,210.17,207.85,208.91,83416435
2020-06-17,208.93,208.93,206.24,206.97,87904156
2020-06-18,206.69,211.33,206.69,210.07,103701545
2020-06-19,210.18,215.78,210.18,215.14,60566707
2020-06-22,214.56,217.33,211.95,214.99,71068937
2020-06-23,216.0,216.0,213.7,214.38,138098908
2020-06-24,214.92,214.92,209.4,210.25,96981608
2020-06-25,207.84,207.84,206.88,207.01,128758976
2020-06-26,206.17,206.17,200.99,202.16,102232901
2020-06-29,203.05,206.93,203.05,205.06,66895377
2020-06-30,205.6,205.6,201.69,202.28,80093388
2020-07-01,202.12,206.79,202.12,205.69,96010987
2020-07-02,204.46,205.42,201.35,203.44,98211812
2020-07-03,204.29,209.54,204.29,206.56,93984743
2020-07-06,206.85,210.5,206.73,209.15,74341945
2020-07-07,210.07,211.28,209.68,210.85,67827479
2020-07-08,209.7,212.39,209.7,212.03,95791432
2020-07-09,210.8,216.5,210.8,214.42,107775217
2020-07-10,215.29,215.29,211.88,213.47,87973105
2020-07-13,213.55,217.75,213.55,214.47,122121192
2020-07-14,215.22,215.56,213.35,214.26,77055714
2020-07-15,214.26,217.63,214.26,216.71,102352276
2020-07-16,216.94,218.16,215.93,218.11,102658983
2020-07-17,217.86,219.04,217.75,217.77,35013813
2020-07-20,217.45,217.45,215.44,215.86,54886747
2020-07-21,215.25,221.76,215.25,221.09,53535429
2020-07-22,219.89,219.89,213.93,215.27,91223483
2020-07-23,215.69,218.28,215.69,216.74,38850714
2020-07-24,216.55,216.55,213.53,213.79,83980827
2020-07-27,212.71,217.84,212.71,216.78,90600351
2020-07-28,215.9,217.81,214.35,215.28,51637186
2020-07-29,215.52,219.25,215.52,219.15,83555232
2020-07-30,218.61,220.49,218.61,219.52,88093284
2020-07-31,220.02,225.13,220.02,222.39,85819405
2020-08-03,221.15,227.07,221.15,224.38,60775728
2020-08-04,223.64,223.64,220.09,221.86,73556462
2020-08-05,220.25,228.48,220.25,227.46,62823458
2020-08-06,225.54,225.54,220.18,224.3,87008623
2020-08-07,224.9,227.42,222.41,226.49,76064216
2020-08-10,227.04,227.04,222.15,225.77,54372277
2020-08-11,227.11,227.79,222.98,224.76,90860346
2020-08-12,224.94,225.67,222.9,225.02,80581809
2020-08-13,225.44,225.44,221.72,223.37,79924951
2020-08-14,224.42,228.81,224.42,228.19,95284622
2020-08-17,229.53,230.14,228.95,229.74,30470693
2020-08-18,231.13,233.13,228.11,230.69,49473182
2020-08-19,230.0,230.29,228.04,230.15,60880079
2020-08-20,231.75,231.75,225.44,226.56,44318687
2020-08-21,227.3,230.47,227.3,230.15,76782872
2020-08-24,229.58,234.15,229.58,231.44,53859717
2020-08-25,230.42,234.17,230.42,232.47,64193939
2020-08-26,232.11,236.46,232.1,232.97,71861215
2020-08-27,233.08,235.51,233.08,234.32,27638114
2020-08-28,235.05,235.05,231.21,232.58,92170066
2020-08-31,232.28,232.28,228.12,229.92,55615801
2020-09-01,229.54,230.16,228.59,229.26,54349009
2020-09-02,228.84,229.04,228.02,228.47,66726252
2020-09-03,227.56,232.96,227.56,230.86,56174328
2020-09-04,231.59,237.82,231.59,236.49,75162329
2020-09-07,237.16,240.85,236.09,239.64,45376275
2020-09-08,239.88,239.88,235.13,235.39,74701311
2020-09-09,236.21,240.8,236.21,238.49,42581680
2020-09-10,238.21,240.56,234.87,238.81,52500872
2020-09-11,239.53,239.53,230.21,234.26,64828025
2020-09-14,234.07,237.83,234.07,236.87,36920804
2020-09-15,237.34,237.34,232.62,232.74,45826616
2020-09-16,232.58,236.46,232.07,233.47,55594820
2020-09-17,233.02,243.58,233.02,241.15,58986539
2020-09-18,240.71,241.15,236.76,237.59,76805821
2020-09-21,237.46,238.43,236.53,237.57,66667059
2020-09-22,237.81,237.81,235.78,236.18,93718234
2020-09-23,235.83,238.98,235.83,237.86,79768970
2020-09-24,238.24,238.36,233.09,236.43,67009120
2020-09-25,237.5,241.7,237.5,239.85,23729613
2020-09-28,238.88,238.88,238.22,238.59,19329498
2020-09-29,237.79,242.33,237.79,240.01,58597360
2020-09-30,240.1,244.54,238.99,242.94,65447415
2020-10-01,242.75,246.47,242.71,244.07,57609121
2020-10-02,244.69,244.69,240.49,242.23,34931871
2020-10-05,242.28,248.0,242.28,247.74,63719892
2020-10-06,247.18,247.18,237.14,238.3,59530451
2020-10-07,239.06,243.91,237.74,239.41,68267848
2020-10-08,240.9,246.05,240.9,245.14,39812050
2020-10-09,245.09,248.14,245.07,247.53,49492072
2020-10-12,247.18,249.98,246.2,246.51,52481592
2020-10-13,246.88,254.4,246.88,251.67,68117413
2020-10-14,252.36,252.36,245.37,246.83,50282230
2020-10-15,245.32,253.05,245.32,248.56,77317587
2020-10-16,248.11,258.02,248.11,255.19,44793870
2020-10-19,254.58,254.58,251.36,252.7,70898042
2020-10-20,252.29,252.29,248.48,248.72,64312037
2020-10-21,247.9,255.51,247.9,254.29,65078344
2020-10-22,255.19,255.19,241.79,242.65,34865692
2020-10-23,243.04,245.28,240.95,242.55,58206285
2020-10-26,242.82,242.82,234.99,235.05,48081772
2020-10-27,236.03,236.03,231.19,232.83,78747978
2020-10-28,233.79,233.79,226.54,229.33,53575892
2020-10-29,230.63,237.03,230.63,236.2,58800139
2020-10-30,235.11,241.01,235.11,240.89,45896583
2020-11-02,240.81,245.83,240.37,244.32,58540480
2020-11-03,244.88,250.4,244.88,247.79,37019895
2020-11-04,247.59,251.04,246.78,249.23,23809199
2020-11-05,250.15,253.34,250.15,253.0,34238879
2020-11-06,251.93,251.93,246.64,246.83,50859494
2020-11-09,246.74,249.67,246.74,247.47,39001721
2020-11-10,248.55,254.71,248.55,251.9,29009445
2020-11-11,250.5,256.49,250.5,255.31,40002401
2020-11-12,255.76,255.76,249.21,253.21,25745835
2020-11-13,253.46,257.24,253.46,256.49,22841521
2020-11-16,255.26,265.68,255.26,261.69,62981966
2020-11-17,263.8,272.02,263.8,268.93,63792904
2020-11-18,268.81,268.81,259.23,261.56,38958216
2020-11-19,262.28,272.75,262.28,270.64,42675345
2020-11-20,272.04,277.59,272.04,277.11,67305789
2020-11-23,277.48,283.17,277.48,279.85,29608232
2020-11-24,279.17,285.6,279.17,283.98,48238837
2020-11-25,282.74,282.74,279.36,280.79,43540101
2020-11-26,281.91,281.91,278.74,280.27,49365797
2020-11-27,280.12,281.5,279.8,280.08,32429415
2020-11-30,279.93,279.93,271.45,276.3,41209692
2020-12-01,275.62,280.03,275.62,278.83,32350954
2020-12-02,276.62,279.07,276.62,278.94,43393616
2020-12-03,279.82,282.07,277.87,278.8,36802301
2020-12-04,280.73,280.73,271.01,276.49,49117414
2020-12-07,276.53,276.53,272.84,273.26,27818098
2020-12-08,271.82,274.6,268.76,273.26,13688430
2020-12-09,274.84,274.84,264.41,266.99,23624207
2020-12-10,266.24,266.91,266.24,266.43,33029179
2020-12-11,266.53,274.87,266.53,273.47,15200946
2020-12-14,273.86,276.59,273.48,274.29,41521320
2020-12-15,275.77,275.77,263.01,267.1,16324699
2020-12-16,268.4,268.4,257.74,258.24,25066878
2020-12-17,257.98,262.76,257.98,260.57,49193892
2020-12-18,261.62,267.84,261.62,265.83,35607849
2020-12-21,266.51,273.26,266.51,271.93,34338654
2020-12-22,270.65,275.56,270.65,271.94,25987662
2020-12-23,272.17,272.17,266.46,269.07,23507005
2020-12-24,268.75,268.75,260.51,264.46,24298539
2020-12-25,263.95,271.3,263.95,267.14,7875378
