date,open,high,low,close,volume
2019-05-27,374.77,374.77,362.34,366.54,7046084
2019-05-28,367.07,368.64,363.44,364.01,6618110
2019-05-29,366.07,366.07,360.92,361.04,6879467
2019-05-30,360.88,363.3,358.9,360.99,6615155
2019-05-31,361.77,365.13,359.6,363.83,8032475
2019-06-03,363.16,363.16,358.89,360.15,10658282
2019-06-04,359.61,367.34,359.61,367.25,8348710
2019-06-05,369.79,378.99,369.79,377.38,6343463
2019-06-06,379.24,379.24,374.26,375.73,7173405
2019-06-07,376.09,376.09,369.37,372.24,9683336
2019-06-10,370.76,372.17,370.17,371.24,5717910
2019-06-11,370.52,370.52,366.19,367.79,10426801
2019-06-12,364.8,368.26,364.8,367.14,13812633
2019-06-13,366.92,378.57,366.92,369.68,5007358
2019-06-14,368.39,379.73,368.39,374.67,11303683
2019-06-17,375.52,383.35,375.52,380.79,5665948
2019-06-18,383.05,383.05,379.97,380.37,9789751
2019-06-19,378.19,380.16,374.43,377.84,10081611
2019-06-20,378.6,380.59,375.77,377.45,5738215
2019-06-21,375.55,382.37,375.42,380.2,5638515
2019-06-24,381.82,381.82,375.35,378.78,8781538
2019-06-25,382.35,382.35,367.0,372.1,7214055
2019-06-26,371.21,371.59,362.25,365.18,11903857
2019-06-27,366.56,372.77,366.56,371.36,9815949
2019-06-28,370.95,370.95,354.77,360.13,11478370
2019-07-01,359.41,365.64,359.41,363.9,7779837
2019-07-02,365.45,365.45,354.74,355.76,14490194
2019-07-03,354.52,357.51,354.4,356.98,3525206
2019-07-04,358.22,361.5,358.22,360.86,6797985
2019-07-05,362.01,362.01,352.75,354.78,14871822
2019-07-08,356.12,366.65,356.12,361.28,11960097
2019-07-09,362.66,362.66,360.95,361.5,6027199
2019-07-10,363.62,370.44,363.15,363.63,10012265
2019-07-11,362.5,362.5,350.43,351.05,5441071
2019-07-12,352.85,352.85,334.28,338.14,12551851
2019-07-15,340.68,342.48,340.68,342.21,11487868
2019-07-16,341.64,343.54,333.77,337.21,6534881
2019-07-17,335.2,344.56,335.2,340.26,5367188
2019-07-18,341.19,350.07,341.19,347.29,9891228
2019-07-19,345.6,353.21,345.6,349.59,5702659
2019-07-22,347.01,347.16,342.97,345.01,12306227
2019-07-23,344.2,344.2,338.36,338.56,14858645
2019-07-24,337.67,345.99,337.67,345.36,11745557
2019-07-25,344.68,353.67,344.68,353.21,10692578
2019-07-26,353.0,353.0,348.67,351.33,7128257
2019-07-29,352.17,352.17,347.73,350.37,7709825
2019-07-30,350.3,354.91,349.53,349.83,6574757
2019-07-31,349.41,349.99,342.34,348.56,11911288
2019-08-01,349.18,355.21,349.18,349.93,15202102
2019-08-02,348.71,355.26,348.71,354.93,15356693
2019-08-05,355.39,355.39,343.44,346.73,9607883
2019-08-06,344.84,349.89,344.84,346.71,6854668
2019-08-07,345.15,355.77,345.15,351.4,216778
2019-08-08,352.29,352.7,343.63,347.6,16084214
2019-08-09,350.1,351.3,349.52,350.41,10168691
2019-08-12,349.3,355.01,349.3,352.12,8201932
2019-08-13,351.91,353.05,350.77,352.82,11386704
2019-08-14,351.81,360.93,350.23,355.58,10970795
2019-08-15,357.19,365.82,357.19,362.82,3758986
2019-08-16,363.77,363.77,357.27,357.35,14751350
2019-08-19,353.46,355.06,350.08,353.34,10602073
2019-08-20,351.75,355.26,351.75,354.32,7992089
2019-08-21,354.54,354.54,351.13,352.61,10181347
2019-08-22,353.82,354.34,349.8,352.8,8496248
2019-08-23,355.15,356.81,351.66,353.97,9501925
2019-08-26,353.44,366.23,353.44,364.92,7848440
2019-08-27,365.42,365.42,359.22,360.97,17512411
2019-08-28,362.39,372.41,362.39,369.08,5018396
2019-08-29,371.58,372.65,362.98,369.35,7187977
2019-08-30,370.57,370.57,363.15,365.77,9919899
2019-09-02,364.87,364.87,359.97,360.95,12656665
2019-09-03,360.44,366.6,359.12,361.2,9033373
2019-09-04,360.73,360.73,352.17,354.41,2302223
2019-09-05,351.69,354.09,349.66,350.46,6269211
2019-09-06,350.68,350.68,340.25,341.3,13700293
2019-09-09,342.81,342.81,337.22,337.33,8233381
2019-09-10,335.96,335.96,330.13,333.07,9336249
2019-09-11,334.75,339.49,334.75,338.1,5898342
2019-09-12,337.01,341.91,337.01,339.39,8958196
2019-09-13,340.82,340.82,331.72,336.02,9142410
2019-09-16,337.86,340.25,333.07,336.58,14096145
2019-09-17,336.9,337.43,332.15,333.6,11475573
2019-09-18,333.07,335.77,327.46,331.89,8945462
2019-09-19,331.9,332.98,330.56,331.59,10643480
2019-09-20,329.8,336.11,329.8,332.25,7343016
2019-09-23,331.84,333.11,329.99,331.62,13308207
2019-09-24,332.15,332.15,327.78,329.68,11720451
2019-09-25,329.3,329.3,316.01,325.27,13805198
2019-09-26,323.94,336.03,323.94,328.56,14804355
2019-09-27,327.29,327.29,323.56,324.63,14341377
2019-09-30,325.02,325.02,319.88,322.01,13196875
2019-10-01,320.28,322.33,320.24,321.22,11922301
2019-10-02,322.96,322.96,315.97,319.32,7841549
2019-10-03,320.19,325.07,320.19,323.03,6096430
2019-10-04,324.95,325.88,320.65,324.85,9527612
2019-10-07,322.9,322.9,316.6,318.67,7984580
2019-10-08,319.57,321.87,319.57,321.54,9138467
2019-10-09,321.14,321.14,317.9,318.32,17328816
2019-10-10,320.13,325.51,316.18,321.81,10119618
2019-10-11,320.35,322.3,318.48,320.34,10562715
2019-10-14,317.87,322.66,317.87,322.4,15547498
2019-10-15,323.39,327.72,323.39,325.07,7751634
2019-10-16,326.29,327.24,325.82,325.89,17999404
2019-10-17,324.81,324.81,321.55,322.85,9513902
2019-10-18,323.42,330.64,323.42,329.6,14104344
2019-10-21,330.18,330.18,324.19,324.72,14649090
2019-10-22,323.6,325.96,322.48,324.16,6051922
2019-10-23,323.01,323.01,318.57,320.44,8255737
2019-10-24,320.59,330.58,320.59,326.39,10619147
2019-10-25,326.84,332.2,326.84,330.95,15811210
2019-10-28,330.03,334.55,330.03,334.18,5620155
2019-10-29,336.22,336.22,327.02,327.58,18523175
2019-10-30,329.31,329.98,325.71,327.96,17714001
2019-10-31,327.96,334.0,327.96,333.88,8479671
2019-11-01,334.16,337.9,330.7,333.13,4729005
2019-11-04,332.92,342.65,332.92,339.96,12981027
2019-11-05,337.62,345.37,337.62,344.43,15833943
2019-11-06,345.78,345.78,340.73,341.69,17182591
2019-11-07,340.07,353.66,340.07,346.09,14655055
2019-11-08,345.43,345.43,341.55,341.89,19488412
2019-11-11,343.46,343.46,333.23,334.61,13335393
2019-11-12,334.62,337.64,332.85,335.73,8822084
2019-11-13,336.93,337.63,331.42,336.54,14124083
2019-11-14,338.57,338.57,327.13,331.69,15806787
2019-11-15,333.09,333.09,325.45,329.55,13725141
2019-11-18,329.57,329.57,322.4,322.61,8835230
2019-11-19,323.16,323.16,308.13,310.2,10729533
2019-11-20,309.55,309.55,299.7,305.31,11641083
2019-11-21,305.71,305.71,299.87,301.01,3884044
2019-11-22,299.03,301.36,298.03,301.14,10340037
2019-11-25,300.35,304.04,297.02,299.46,13052206
2019-11-26,299.83,300.33,298.2,299.54,12462165
2019-11-27,300.89,301.36,294.33,298.72,13606780
2019-11-28,299.02,300.72,296.97,299.93,14521630
2019-11-29,298.29,302.27,298.29,300.68,9476320
2019-12-02,301.11,301.11,298.03,300.44,18673562
2019-12-03,300.31,300.31,293.58,294.99,13706707
2019-12-04,294.57,294.82,291.84,293.61,18908994
2019-12-05,292.14,295.68,292.14,294.85,9252996
2019-12-06,294.06,295.96,291.73,294.36,10674011
2019-12-09,294.16,303.37,294.16,300.58,15647388
2019-12-10,300.77,305.91,300.77,305.49,17738753
2019-12-11,303.5,311.9,303.5,309.25,15876096
2019-12-12,309.21,315.87,309.21,315.68,9890956
2019-12-13,314.79,315.93,312.26,313.02,12465438
2019-12-16,313.68,318.83,313.68,314.77,18873937
2019-12-17,315.66,315.66,306.96,313.58,15932939
2019-12-18,312.83,315.31,312.83,315.28,10999475
2019-12-19,314.11,315.14,310.38,310.58,6989147
2019-12-20,313.65,313.65,305.11,306.72,11439953
2019-12-23,307.34,311.68,307.29,308.38,8119353
2019-12-24,308.58,312.53,306.45,309.95,10152687
2019-12-25,307.36,314.49,307.36,313.77,12114320
2019-12-26,311.38,322.57,311.38,316.63,21082862
2019-12-27,315.57,315.57,310.25,311.96,16285506
2019-12-30,310.53,311.43,305.39,306.58,18526182
2019-12-31,307.7,307.7,301.49,303.4,13826233
2020-01-01,303.77,304.67,301.73,303.13,17363464
2020-01-02,303.21,303.21,297.93,298.18,9568350
2020-01-03,299.64,299.64,287.08,287.68,13277128
2020-01-06,284.68,294.23,284.68,291.39,12842821
2020-01-07,292.46,292.46,282.78,284.73,9716179
2020-01-08,282.73,282.73,278.14,278.18,8312386
2020-01-09,276.2,277.8,273.41,274.14,9444527
2020-01-10,274.46,280.82,274.46,276.38,13763621
2020-01-13,279.63,285.52,279.63,285.28,14618143
2020-01-14,284.66,284.66,281.25,281.27,18385425
2020-01-15,281.39,281.39,274.46,274.97,15894879
2020-01-16,275.0,278.05,273.28,274.08,10611187
2020-01-17,274.85,281.34,274.85,280.77,18699536
2020-01-20,281.76,281.76,276.68,278.16,12652438
2020-01-21,279.01,280.6,278.46,278.94,16103607
2020-01-22,279.57,279.57,268.41,271.22,18153981
2020-01-23,271.71,274.79,271.71,273.19,14881127
2020-01-24,272.78,274.02,269.7,270.13,17133390
2020-01-27,268.51,274.21,268.51,272.15,10826730
2020-01-28,274.52,278.48,274.52,275.35,8221797
2020-01-29,275.29,277.87,275.29,276.47,14908349
2020-01-30,278.64,278.64,275.74,276.24,11541203
2020-01-31,277.76,277.76,271.7,274.31,9734278
2020-02-03,274.92,279.61,274.92,276.65,12756961
2020-02-04,278.58,278.58,268.65,271.17,16022827
2020-02-05,272.18,273.49,270.16,272.48,11078316
2020-02-06,273.4,273.4,262.18,264.62,10309467
2020-02-07,263.52,264.05,261.25,263.45,18145050
2020-02-10,261.31,262.44,261.08,261.63,16000879
2020-02-11,260.57,264.0,260.57,263.13,18595555
2020-02-12,261.13,262.97,260.24,261.77,14357069
2020-02-13,261.7,265.7,261.7,263.81,10230166
2020-02-14,263.11,269.05,263.11,267.21,8734611
2020-02-17,266.53,266.53,256.99,260.75,18987706
2020-02-18,259.65,266.49,259.65,264.11,16261844
2020-02-19,263.83,266.04,261.13,263.48,15290844
2020-02-20,263.05,263.05,256.17,257.05,23829071
2020-02-21,257.51,262.24,257.17,259.15,19041172
2020-02-24,260.34,260.34,254.85,257.15,16277733
2020-02-25,255.4,259.41,255.4,258.75,7098036
2020-02-26,259.07,260.89,258.07,260.85,22736480
2020-02-27,259.96,268.77,259.96,265.68,16742749
2020-02-28,263.97,270.63,263.97,267.88,16486858
2020-03-02,269.4,272.95,268.15,269.15,23137499
2020-03-03,269.03,271.44,266.62,266.83,20095041
2020-03-04,267.95,270.81,263.52,265.38,14415604
2020-03-05,265.66,271.33,265.66,265.95,16346348
2020-03-06,266.86,270.13,266.86,269.65,15515415
2020-03-09,269.55,269.71,267.74,267.88,12769856
2020-03-10,267.9,271.95,266.41,267.19,10696127
2020-03-11,268.02,271.79,268.02,271.25,11933418
2020-03-12,270.05,274.15,270.05,273.16,17560216
2020-03-13,273.08,273.08,265.29,270.4,22169988
2020-03-16,269.28,271.57,269.28,270.58,17102400
2020-03-17,270.37,271.68,266.22,268.01,10350614
2020-03-18,271.12,271.28,270.4,270.46,20983211
2020-03-19,271.56,271.75,268.65,269.46,23001392
2020-03-20,269.39,272.02,266.76,268.19,19515532
2020-03-23,268.49,268.49,262.4,264.5,7909071
2020-03-24,265.85,265.85,261.95,262.32,13756342
2020-03-25,261.34,262.74,260.28,262.14,19624946
2020-03-26,263.11,263.11,259.14,259.26,14343144
2020-03-27,259.73,261.32,257.42,259.68,13439007
2020-03-30,259.34,262.27,259.34,260.75,11919905
2020-03-31,260.09,263.2,259.82,260.76,19343162
2020-04-01,259.97,262.22,259.97,261.53,15330375
2020-04-02,261.76,264.44,260.04,263.76,13812241
2020-04-03,263.52,272.24,263.52,271.36,16281896
2020-04-06,272.34,274.22,270.21,272.59,12587419
2020-04-07,272.91,276.39,271.21,273.58,15461567
2020-04-08,274.67,277.13,270.38,274.7,11719351
2020-04-09,274.65,274.65,270.79,272.32,16158894
2020-04-10,273.58,277.69,273.58,276.2,14715675
2020-04-13,277.06,277.06,275.68,275.9,10910393
2020-04-14,274.14,274.14,271.03,271.65,19897035
2020-04-15,272.25,278.74,272.25,276.53,16816639
2020-04-16,276.98,285.22,276.98,283.18,16188786
2020-04-17,283.53,291.1,283.53,287.73,15982112
2020-04-20,286.51,298.79,286.51,295.41,15115198
2020-04-21,298.53,298.53,294.05,295.65,8654932
2020-04-22,296.67,296.67,293.56,295.63,11013865
2020-04-23,295.71,299.41,295.71,299.08,14711162
2020-04-24,299.94,304.64,299.47,302.07,18964866
2020-04-27,301.71,310.19,301.71,308.64,15900403
2020-04-28,312.04,312.04,304.66,306.41,14906044
2020-04-29,305.21,305.21,302.52,302.94,6959130
2020-04-30,305.76,309.33,305.76,306.92,9924583
2020-05-01,307.67,307.67,302.91,304.8,14268298
2020-05-04,302.42,306.45,302.13,305.58,10662213
2020-05-05,306.05,310.99,306.05,308.47,15683916
2020-05-06,310.99,310.99,302.08,305.01,19323402
2020-05-07,304.89,307.11,304.89,306.79,11108774
2020-05-08,305.89,307.31,304.78,305.05,19460412
2020-05-11,305.18,310.87,305.18,310.7,7536847
2020-05-12,310.61,310.61,309.49,310.16,18581876
2020-05-13,312.6,312.6,304.91,308.27,11575088
2020-05-14,309.19,312.98,308.75,311.8,11025938
2020-05-15,313.6,317.15,313.03,314.34,8094596
2020-05-18,316.11,321.22,315.06,319.63,11867698
2020-05-19,319.26,322.29,319.26,321.91,10134825
2020-05-20,322.99,322.99,321.04,321.28,11391841
2020-05-21,319.77,328.95,319.77,327.65,11242485
2020-05-22,328.47,331.04,328.47,330.21,11176438
2020-05-25,330.84,333.17,327.57,332.8,5794727
2020-05-26,334.39,334.39,325.64,326.52,10320083
2020-05-27,327.42,331.24,327.42,331.02,10695678
2020-05-28,331.41,331.41,326.66,328.87,9560753
2020-05-29,328.15,328.99,328.15,328.23,17749618
2020-06-01,327.78,328.38,325.84,326.46,8566678
2020-06-02,324.43,326.34,322.96,324.04,16838246
2020-06-03,325.01,333.22,325.01,328.33,10446403
2020-06-04,329.98,329.98,322.78,322.88,16667146
2020-06-05,323.25,325.6,321.92,322.95,18440210
2020-06-08,322.97,328.79,322.97,326.12,12099851
2020-06-09,323.12,328.63,323.12,327.27,13931166
2020-06-10,327.35,331.68,327.1,328.86,18514612
2020-06-11,329.75,330.43,329.45,329.59,11559739
2020-06-12,330.51,344.53,330.51,341.94,7993007
2020-06-15,341.16,341.16,335.45,337.26,14002515
2020-06-16,337.93,347.73,337.93,346.22,10909160
2020-06-17,345.1,349.62,345.1,348.68,16731793
2020-06-18,351.88,351.88,330.09,336.84,12458964
2020-06-19,337.64,341.49,334.45,337.83,9286968
2020-06-22,338.94,338.94,326.02,330.95,6917429
2020-06-23,329.33,339.25,329.33,335.15,7395814
2020-06-24,335.2,341.92,335.2,341.84,13711495
2020-06-25,341.64,341.64,336.15,336.29,14162557
2020-06-26,336.28,347.32,336.28,345.09,14163206
2020-06-29,346.34,346.34,339.15,342.72,17518752
2020-06-30,342.72,343.77,338.58,341.3,6762304
2020-07-01,340.27,341.86,336.41,341.85,13382822
2020-07-02,341.45,344.69,338.65,342.68,13259591
2020-07-03,339.9,339.9,333.27,336.75,9017983
2020-07-06,337.01,337.01,331.12,333.42,14453948
2020-07-07,332.8,332.8,327.73,331.37,7517173
2020-07-08,330.92,333.71,330.49,332.85,13114893
2020-07-09,332.95,342.04,332.95,342.0,11400824
2020-07-10,339.58,343.76,339.58,342.43,9553220
2020-07-13,342.06,344.84,335.62,341.32,10573371
2020-07-14,341.31,343.23,336.43,340.07,3302505
2020-07-15,339.5,344.79,339.5,343.44,6844364
2020-07-16,345.85,349.19,344.57,346.16,4414383
2020-07-17,345.01,345.01,342.71,343.08,10813372
2020-07-20,341.68,355.46,341.68,352.47,9191222
2020-07-21,350.01,354.39,350.01,354.2,11479677
2020-07-22,351.84,351.84,347.22,349.42,9739321
2020-07-23,348.27,350.75,348.27,350.15,10477121
2020-07-24,352.02,355.69,351.43,353.44,12185033
2020-07-27,355.43,360.45,353.94,360.12,9087411
2020-07-28,360.62,362.83,354.47,360.83,10295774
2020-07-29,359.42,359.42,353.13,356.63,12210334
2020-07-30,357.3,369.58,357.3,367.43,8368225
2020-07-31,365.55,369.44,362.35,363.85,8622952
2020-08-03,364.93,369.85,364.93,368.43,1954581
2020-08-04,368.09,368.09,359.33,360.27,9598631
2020-08-05,362.79,363.34,361.4,362.0,9730698
2020-08-06,362.02,363.03,358.66,362.51,13039355
2020-08-07,359.3,363.93,359.3,363.52,13180725
2020-08-10,364.67,381.56,364.67,380.87,7755642
2020-08-11,379.84,382.05,376.19,381.84,8270828
2020-08-12,381.38,381.38,378.17,380.19,11240873
2020-08-13,380.89,382.78,378.9,379.72,11071208
2020-08-14,379.5,379.5,374.45,374.47,10996829
2020-08-17,375.24,380.76,367.07,373.08,5064345
2020-08-18,374.88,374.88,362.57,367.23,13537635
2020-08-19,363.23,370.14,363.23,368.61,7850223
2020-08-20,367.94,367.94,352.6,354.22,7273165
2020-08-21,353.72,370.64,353.72,369.51,3138675
2020-08-24,370.19,378.03,370.19,374.75,10372222
2020-08-25,373.05,379.1,369.13,372.26,6155824
2020-08-26,373.76,386.75,373.76,385.02,8089947
2020-08-27,385.57,385.57,377.13,377.46,2927874
2020-08-28,378.18,380.21,378.18,379.28,7684468
2020-08-31,374.13,390.43,374.13,388.59,12722746
2020-09-01,390.64,390.64,372.16,374.5,10622424
2020-09-02,376.0,386.62,376.0,384.66,11523859
2020-09-03,385.0,396.15,385.0,394.24,7185344
2020-09-04,392.72,397.19,392.72,394.99,6914798
2020-09-07,394.71,399.41,394.71,396.39,4643469
2020-09-08,394.67,418.41,394.67,413.14,2914108
2020-09-09,412.83,423.61,412.83,420.91,5803366
2020-09-10,420.75,424.99,420.75,424.93,4976774
2020-09-11,424.72,424.72,413.11,416.97,7038558
2020-09-14,415.32,425.63,415.32,419.26,5982190
2020-09-15,422.27,422.27,410.45,414.51,6015618
2020-09-16,413.98,418.15,412.12,416.07,4895912
2020-09-17,416.46,417.13,402.97,409.68,4974146
2020-09-18,411.63,411.79,407.96,409.61,7057027
2020-09-21,410.92,410.93,406.92,409.88,4967781
2020-09-22,411.08,411.08,404.68,405.6,2644346
2020-09-23,406.8,408.19,403.25,406.22,5133101
2020-09-24,405.34,405.34,398.01,403.13,6588051
2020-09-25,404.8,416.53,404.8,408.26,7155274
2020-09-28,408.17,408.17,399.96,400.97,8531017
2020-09-29,400.83,409.42,400.83,408.97,7803174
2020-09-30,409.74,409.74,397.66,399.97,9890647
2020-10-01,400.41,400.41,389.49,394.58,9683058
2020-10-02,396.26,399.71,395.14,396.69,7537147
2020-10-05,396.55,404.44,396.55,402.72,8446053
2020-10-06,404.54,412.03,404.54,412.0,5330261
2020-10-07,409.47,410.86,405.68,406.74,4699017
2020-10-08,408.19,410.85,405.92,406.69,7814419
2020-10-09,407.6,412.38,405.01,405.95,5729931
2020-10-12,408.97,413.79,408.97,413.19,7116442
2020-10-13,413.7,420.69,413.7,418.41,4480671
2020-10-14,417.49,417.49,415.93,415.99,5734189
2020-10-15,415.66,415.66,406.74,409.26,6287660
2020-10-16,406.17,415.88,406.17,412.93,10232403
2020-10-19,413.63,423.81,413.63,420.22,8295436
2020-10-20,420.34,424.49,420.08,423.01,5094809
2020-10-21,422.65,422.65,416.11,416.4,7224124
2020-10-22,416.79,416.79,399.01,400.72,6587080
2020-10-23,400.29,412.41,400.29,411.34,5421189
2020-10-26,409.88,416.94,409.88,416.28,8853626
2020-10-27,415.27,428.73,415.27,428.73,8481990
2020-10-28,426.73,432.99,426.73,432.95,6762282
2020-10-29,434.54,441.3,433.1,439.61,5557738
2020-10-30,442.8,447.42,437.71,445.27,7344506
2020-11-02,444.81,446.82,444.81,445.53,6032970
2020-11-03,447.23,448.58,444.24,448.18,6143057
2020-11-04,444.69,445.43,443.91,445.06,3274003
2020-11-05,443.84,451.4,443.84,450.83,7020182
2020-11-06,450.5,450.5,440.34,444.33,5197537
2020-11-09,441.65,444.9,441.45,442.52,9115741
2020-11-10,443.56,443.56,437.71,440.85,5382321
2020-11-11,440.34,443.35,434.17,441.45,4286769
2020-11-12,440.79,447.02,440.79,445.01,6009079
2020-11-13,444.38,449.48,442.42,445.21,7202083
2020-11-16,442.91,450.68,442.91,448.18,4034175
2020-11-17,448.76,448.76,441.6,444.4,3427783
2020-11-18,448.83,451.5,437.62,444.49,4152350
2020-11-19,440.02,440.02,429.34,430.69,5047827
2020-11-20,432.47,442.67,432.47,441.98,2259968
2020-11-23,443.31,449.1,439.8,441.58,3284137
2020-11-24,442.43,443.78,442.43,442.92,6453231
2020-11-25,438.91,438.91,433.69,435.19,7564848
2020-11-26,435.12,436.07,435.12,435.71,8791336
2020-11-27,437.5,437.5,428.84,433.07,3308749
2020-11-30,431.24,431.24,423.26,424.8,3761126
2020-12-01,426.03,426.03,420.42,421.46,4269424
2020-12-02,422.41,422.41,414.26,414.5,6395835
2020-12-03,416.46,416.46,406.43,408.37,5032190
2020-12-04,406.55,414.02,406.55,412.64,4292108
2020-12-07,411.05,425.61,411.05,420.97,5958633
2020-12-08,421.04,421.04,414.57,416.31,5748492
2020-12-09,416.02,422.37,416.02,421.76,6181524
2020-12-10,423.18,427.97,423.18,424.88,3103093
2020-12-11,426.3,432.99,426.3,428.85,3696354
2020-12-14,430.06,430.06,424.69,426.06,6006330
2020-12-15,426.63,428.35,421.59,424.82,4519156
2020-12-16,427.25,427.82,420.96,423.79,6700184
2020-12-17,427.04,428.1,423.95,425.92,2973883
2020-12-18,426.06,426.06,418.51,419.01,6418242
2020-12-21,417.09,418.59,414.55,416.51,4035934
2020-12-22,415.53,421.22,412.43,415.58,4547391
2020-12-23,412.97,424.87,412.97,423.49,5209840
2020-12-24,424.3,428.7,424.3,428.42,3371267
2020-12-25,427.16,431.9,427.16,429.4,4808923
