date,open,high,low,close,volume
2019-04-25,4742.01,4818.73,4742.01,4776.58,3019825
2019-04-26,4778.48,4778.48,4666.08,4724.21,2558764
2019-04-29,4726.34,4726.34,4618.59,4619.35,1309477
2019-04-30,4632.79,4673.87,4606.51,4607.67,2936508
2019-05-01,4643.59,4643.59,4387.69,4474.93,2998363
2019-05-02,4481.32,4504.55,4481.32,4498.85,2929929
2019-05-03,4506.16,4506.16,4377.12,4421.04,3247113
2019-05-06,4438.63,4438.63,4351.68,4404.09,1646132
2019-05-07,4426.5,4426.5,4321.95,4347.84,1264664
2019-05-08,4330.23,4335.3,4281.15,4310.67,2315964
2019-05-09,4300.53,4355.9,4268.85,4330.24,2014148
2019-05-10,4341.96,4438.34,4341.96,4410.83,2662351
2019-05-13,4438.94,4472.98,4373.6,4411.78,3324757
2019-05-14,4409.53,4409.53,4303.13,4342.8,2720385
2019-05-15,4352.33,4413.09,4352.33,4379.3,2582292
2019-05-16,4374.35,4419.94,4349.49,4404.24,1126062
2019-05-17,4400.28,4494.3,4400.28,4466.04,2964223
2019-05-20,4437.93,4483.0,4437.93,4470.09,1713205
2019-05-21,4473.13,4473.13,4384.17,4392.71,1713843
2019-05-22,4416.51,4417.0,4357.29,4396.66,3368025
2019-05-23,4368.66,4379.67,4322.78,4336.4,1131824
2019-05-24,4349.42,4349.42,4243.7,4255.08,4513107
2019-05-27,4304.31,4304.31,4268.11,4277.57,2292036
2019-05-28,4269.44,4289.6,4254.41,4270.4,1614922
2019-05-29,4266.81,4384.56,4266.81,4336.04,3034285
2019-05-30,4336.29,4374.99,4263.87,4324.59,2314753
2019-05-31,4296.98,4367.37,4296.98,4314.46,1786978
2019-06-03,4339.64,4366.36,4222.99,4279.75,2590648
2019-06-04,4304.93,4397.44,4250.26,4327.92,4013349
2019-06-05,4312.0,4409.63,4312.0,4368.05,2073168
2019-06-06,4361.5,4370.12,4335.45,4338.91,704953
2019-06-07,4339.65,4339.65,4310.15,4319.58,2542894
2019-06-10,4292.53,4339.94,4292.53,4318.44,2524483
2019-06-11,4311.88,4423.78,4311.88,4374.57,2075624
2019-06-12,4374.06,4374.06,4312.55,4344.61,2339953
2019-06-13,4340.17,4376.28,4330.98,4359.22,2884332
2019-06-14,4371.52,4371.52,4296.05,4296.82,3855718
2019-06-17,4285.4,4321.36,4282.48,4308.57,3488634
2019-06-18,4307.16,4376.81,4307.16,4353.16,3300621
2019-06-19,4364.49,4461.33,4364.49,4420.7,2788725
2019-06-20,4386.6,4429.17,4372.76,4412.83,3569101
2019-06-21,4432.74,4547.4,4432.74,4486.07,4418072
2019-06-24,4495.17,4547.01,4447.24,4507.33,1613832
2019-06-25,4511.46,4615.42,4511.46,4585.82,3246358
2019-06-26,4597.96,4627.4,4540.11,4590.68,4919846
2019-06-27,4598.97,4706.76,4598.97,4630.35,3748120
2019-06-28,4615.95,4615.95,4470.92,4535.52,3452262
2019-07-01,4540.06,4580.3,4524.42,4551.66,2950538
2019-07-02,4528.52,4599.18,4512.33,4551.04,3605576
2019-07-03,4571.99,4633.75,4516.22,4574.17,3438886
2019-07-04,4617.16,4632.89,4592.34,4617.66,3492880
2019-07-05,4616.33,4653.6,4608.59,4639.85,4855154
2019-07-08,4655.38,4705.72,4597.73,4659.32,3993421
2019-07-09,4675.54,4675.54,4640.07,4670.06,3290435
2019-07-10,4638.77,4648.63,4610.96,4634.75,2850410
2019-07-11,4623.7,4688.34,4623.7,4658.9,3943679
2019-07-12,4668.16,4668.16,4536.58,4606.11,2365814
2019-07-15,4611.36,4611.36,4553.26,4554.94,1508583
2019-07-16,4557.46,4557.46,4506.8,4521.19,3424317
2019-07-17,4529.33,4529.33,4407.01,4438.82,3410532
2019-07-18,4491.99,4491.99,4442.08,4461.91,2389831
2019-07-19,4473.35,4473.35,4377.11,4379.11,3327904
2019-07-22,4401.48,4517.99,4401.48,4465.57,967434
2019-07-23,4475.56,4475.56,4408.09,4428.21,3134577
2019-07-24,4424.36,4424.36,4392.97,4406.73,2312804
2019-07-25,4375.18,4449.0,4375.18,4429.71,3461524
2019-07-26,4419.73,4426.73,4368.03,4404.28,1650391
2019-07-29,4410.21,4410.21,4308.97,4331.24,4692803
2019-07-30,4314.4,4314.4,4232.61,4278.25,1393899
2019-07-31,4250.51,4322.74,4240.56,4272.01,3630151
2019-08-01,4282.66,4371.52,4222.14,4289.49,4751454
2019-08-02,4318.46,4365.67,4300.35,4305.33,4654407
2019-08-05,4325.04,4370.7,4325.04,4351.83,2663694
2019-08-06,4367.66,4443.41,4353.16,4433.44,2800546
2019-08-07,4433.03,4465.68,4399.02,4444.46,4408686
2019-08-08,4445.13,4445.13,4310.75,4350.4,3524451
2019-08-09,4393.54,4393.54,4349.66,4351.25,3055017
2019-08-12,4357.05,4361.11,4294.0,4329.41,2858093
2019-08-13,4357.39,4405.02,4325.36,4388.25,4034214
2019-08-14,4357.6,4475.9,4357.6,4447.01,4336078
2019-08-15,4415.79,4442.25,4393.3,4427.95,3293579
2019-08-16,4417.98,4536.13,4417.98,4495.08,3197081
2019-08-19,4482.11,4523.36,4434.29,4439.12,4225604
2019-08-20,4455.67,4456.44,4410.77,4426.48,5259973
2019-08-21,4413.48,4490.39,4413.48,4459.83,3775672
2019-08-22,4448.07,4448.07,4357.66,4381.43,3267549
2019-08-23,4380.57,4404.36,4380.57,4382.09,3642887
2019-08-26,4372.86,4392.78,4357.67,4360.77,2335881
2019-08-27,4364.48,4364.48,4328.96,4346.78,2037290
2019-08-28,4329.61,4430.06,4329.61,4383.39,5066679
2019-08-29,4383.59,4461.96,4372.19,4396.2,4244378
2019-08-30,4345.16,4411.56,4345.16,4388.15,1619300
2019-09-02,4422.29,4422.29,4341.6,4358.55,3635633
2019-09-03,4341.37,4373.12,4341.37,4369.58,2966748
2019-09-04,4334.92,4334.92,4255.17,4282.8,5241232
2019-09-05,4262.98,4315.59,4242.63,4268.83,3217986
2019-09-06,4299.47,4299.47,4259.35,4270.4,3077000
2019-09-09,4289.77,4332.57,4289.77,4302.79,3785602
2019-09-10,4250.06,4327.74,4250.06,4325.59,2337878
2019-09-11,4337.6,4337.6,4227.05,4249.96,4398817
2019-09-12,4281.32,4477.15,4281.32,4378.63,3906790
2019-09-13,4378.83,4484.36,4378.83,4476.86,4264353
2019-09-16,4497.81,4497.81,4328.96,4383.13,2976070
2019-09-17,4380.36,4489.18,4354.64,4428.62,3504170
2019-09-18,4380.8,4449.11,4343.99,4362.68,2271453
2019-09-19,4381.65,4381.65,4284.0,4326.05,4436089
2019-09-20,4327.25,4379.67,4327.25,4349.55,3542127
2019-09-23,4340.2,4340.2,4185.68,4216.86,3148854
2019-09-24,4211.96,4257.88,4211.96,4233.56,4609693
2019-09-25,4254.16,4310.89,4233.42,4285.46,4168922
2019-09-26,4304.14,4412.47,4304.14,4339.05,3521114
2019-09-27,4327.4,4476.2,4327.4,4425.31,2181603
2019-09-30,4421.57,4499.74,4421.57,4480.45,6407605
2019-10-01,4492.72,4492.72,4425.91,4449.48,3667449
2019-10-02,4444.24,4444.24,4396.65,4403.97,4031510
2019-10-03,4376.3,4473.72,4376.3,4465.97,3025991
2019-10-04,4468.3,4587.05,4468.3,4528.09,3300258
2019-10-07,4548.33,4631.04,4546.03,4605.94,2681439
2019-10-08,4602.56,4602.56,4556.24,4562.7,3703331
2019-10-09,4552.13,4634.24,4543.43,4598.33,5070399
2019-10-10,4633.61,4633.61,4494.88,4506.05,3017960
2019-10-11,4514.28,4648.08,4514.28,4593.94,4450251
2019-10-14,4587.26,4587.26,4462.64,4488.48,5196701
2019-10-15,4466.49,4533.98,4466.49,4519.66,4522267
2019-10-16,4523.23,4523.23,4437.55,4482.65,3668018
2019-10-17,4501.03,4531.62,4485.07,4518.61,4768755
2019-10-18,4532.47,4532.47,4381.94,4398.54,1281602
2019-10-21,4378.58,4477.52,4364.06,4372.59,3189638
2019-10-22,4371.34,4371.34,4266.06,4325.75,4359139
2019-10-23,4328.15,4328.15,4258.18,4283.43,3183935
2019-10-24,4282.18,4362.77,4279.56,4343.97,3617003
2019-10-25,4348.01,4348.01,4232.57,4299.2,2993902
2019-10-28,4323.03,4323.03,4242.53,4248.0,3726878
2019-10-29,4260.63,4338.06,4260.63,4298.34,3358486
2019-10-30,4277.52,4390.93,4277.52,4385.19,2214601
2019-10-31,4364.55,4406.01,4362.26,4386.85,4227301
2019-11-01,4425.74,4425.74,4338.44,4374.98,3496823
2019-11-04,4364.9,4364.9,4324.32,4354.86,5101043
2019-11-05,4368.68,4368.68,4164.65,4216.84,3338514
2019-11-06,4214.03,4362.64,4214.03,4344.24,4724947
2019-11-07,4342.9,4448.87,4342.9,4405.14,5378191
2019-11-08,4400.17,4400.17,4363.16,4373.14,3068977
2019-11-11,4375.85,4390.39,4317.65,4375.91,3650000
2019-11-12,4389.7,4402.01,4387.41,4400.91,3120902
2019-11-13,4398.39,4398.39,4354.25,4359.63,5789150
2019-11-14,4353.84,4353.84,4305.47,4313.47,5294309
2019-11-15,4327.1,4381.71,4327.1,4346.39,2417144
2019-11-18,4341.55,4359.8,4315.46,4358.03,5431903
2019-11-19,4361.78,4389.25,4354.47,4381.86,2730187
2019-11-20,4372.1,4394.4,4363.12,4382.34,1651196
2019-11-21,4421.16,4449.74,4343.33,4405.53,3454854
2019-11-22,4375.32,4383.86,4324.76,4340.31,5018117
2019-11-25,4338.64,4388.95,4338.64,4372.42,4415197
2019-11-26,4382.34,4469.79,4382.34,4424.1,2370230
2019-11-27,4414.99,4468.38,4399.35,4405.77,2804587
2019-11-28,4403.3,4413.5,4371.98,4401.02,3129152
2019-11-29,4397.54,4430.59,4387.85,4407.99,4201616
2019-12-02,4371.11,4391.48,4293.89,4349.29,6978171
2019-12-03,4346.32,4346.32,4256.96,4308.24,4433982
2019-12-04,4300.77,4355.02,4300.77,4344.93,4738196
2019-12-05,4359.52,4421.77,4359.52,4414.33,4558642
2019-12-06,4409.32,4409.32,4309.72,4322.79,3921193
2019-12-09,4330.78,4330.78,4204.4,4219.57,5219716
2019-12-10,4194.52,4196.2,4187.05,4188.79,3640589
2019-12-11,4189.33,4294.86,4189.33,4227.72,4415461
2019-12-12,4245.01,4245.01,4124.12,4133.39,3925636
2019-12-13,4158.86,4265.58,4158.86,4226.67,4392527
2019-12-16,4235.72,4300.58,4226.86,4257.58,2936494
2019-12-17,4279.11,4279.11,4162.45,4179.11,4024133
2019-12-18,4194.65,4208.81,4133.74,4182.35,3152059
2019-12-19,4182.28,4182.28,4136.63,4158.77,6424118
2019-12-20,4153.37,4164.77,4127.38,4145.95,1269098
2019-12-23,4146.9,4171.82,4137.22,4157.07,6658461
2019-12-24,4190.31,4190.31,4079.95,4093.83,5940608
2019-12-25,4082.95,4082.95,4006.11,4014.91,3529269
2019-12-26,4009.31,4009.88,3939.86,4003.96,3076813
2019-12-27,4002.41,4002.41,3889.0,3897.59,3061293
2019-12-30,3889.91,3915.36,3866.05,3907.43,4534785
2019-12-31,3920.02,3920.02,3775.87,3820.52,4147464
2020-01-01,3818.57,3876.66,3818.57,3860.37,4550803
2020-01-02,3876.81,3876.81,3856.88,3864.11,4708758
2020-01-03,3874.3,3874.3,3799.96,3832.02,3575376
2020-01-06,3825.63,3825.63,3734.05,3739.72,6638790
2020-01-07,3732.02,3732.02,3701.46,3712.21,3476766
2020-01-08,3712.17,3779.38,3712.17,3769.67,5125034
2020-01-09,3774.99,3883.59,3774.99,3856.06,8738747
2020-01-10,3849.11,3950.39,3849.11,3942.83,5049865
2020-01-13,3923.48,3923.48,3814.45,3828.08,5575265
2020-01-14,3844.32,3844.32,3692.93,3724.48,5851560
2020-01-15,3723.5,3742.78,3702.58,3742.21,3208188
2020-01-16,3741.03,3752.19,3691.53,3730.62,4114619
2020-01-17,3757.09,3757.09,3637.79,3662.7,3200930
2020-01-20,3661.42,3661.62,3582.46,3610.1,1828916
2020-01-21,3646.13,3792.45,3646.13,3720.54,3851387
2020-01-22,3713.47,3795.36,3713.47,3758.47,3146838
2020-01-23,3774.14,3850.88,3774.14,3804.12,3677626
2020-01-24,3814.0,3814.0,3698.27,3776.4,6100659
2020-01-27,3823.67,3823.67,3763.63,3778.97,3436189
2020-01-28,3773.51,3894.08,3773.51,3877.92,4697811
2020-01-29,3863.59,3994.97,3860.36,3906.54,4836324
2020-01-30,3909.02,3950.89,3864.35,3904.1,5452047
2020-01-31,3927.36,3927.36,3768.77,3838.5,7363445
2020-02-03,3826.23,3850.33,3771.13,3813.3,6465739
2020-02-04,3809.33,3891.32,3809.33,3868.14,5676349
2020-02-05,3870.85,3870.85,3791.54,3810.34,8271188
2020-02-06,3821.58,3943.61,3821.58,3920.61,3004403
2020-02-07,3947.25,3979.28,3947.25,3956.0,5715166
2020-02-10,3941.38,3941.38,3810.8,3818.46,3012417
2020-02-11,3819.67,4070.55,3819.67,4026.63,5446211
2020-02-12,4030.28,4030.28,3918.9,3959.39,2634759
2020-02-13,3966.48,3989.01,3931.13,3966.89,4638541
2020-02-14,3969.26,3969.26,3802.06,3869.63,6648464
2020-02-17,3878.59,3934.63,3873.97,3892.27,5448076
2020-02-18,3895.31,3895.31,3789.76,3816.48,6473604
2020-02-19,3817.29,3817.29,3791.41,3796.69,4186013
2020-02-20,3770.78,3825.0,3770.78,3811.57,6131270
2020-02-21,3811.4,3853.19,3811.4,3818.21,6346789
2020-02-24,3824.73,3900.69,3824.73,3882.64,3488557
2020-02-25,3863.32,3966.66,3863.32,3943.13,4355640
2020-02-26,3961.39,3961.39,3771.83,3834.08,5583139
2020-02-27,3854.8,3854.8,3804.26,3815.13,5116398
2020-02-28,3805.08,3857.62,3776.22,3795.51,4291183
2020-03-02,3762.81,3822.63,3762.81,3804.46,4735686
2020-03-03,3804.16,3804.16,3732.9,3759.62,4321060
2020-03-04,3786.76,3786.76,3648.56,3655.79,3719869
2020-03-05,3669.49,3669.49,3585.68,3616.25,4242844
2020-03-06,3612.29,3612.29,3574.47,3581.79,2298332
2020-03-09,3590.89,3697.75,3590.89,3685.52,4124065
2020-03-10,3682.16,3718.25,3633.72,3676.55,6402857
2020-03-11,3688.0,3688.0,3653.14,3672.2,3391327
2020-03-12,3684.48,3684.48,3544.35,3557.48,8631071
2020-03-13,3565.08,3565.08,3524.83,3526.16,3636463
2020-03-16,3519.16,3519.16,3456.63,3458.77,2114209
2020-03-17,3474.42,3474.42,3388.7,3415.93,5352388
2020-03-18,3426.69,3426.69,3352.59,3379.62,4840024
2020-03-19,3381.29,3472.59,3381.29,3448.06,3513202
2020-03-20,3459.34,3459.34,3420.11,3440.72,6536995
2020-03-23,3427.95,3609.22,3427.95,3604.6,7039229
2020-03-24,3602.23,3783.09,3602.23,3767.9,4044128
2020-03-25,3780.34,3794.51,3742.22,3777.05,5157318
2020-03-26,3786.73,3847.78,3786.73,3846.54,3748321
2020-03-27,3858.98,3902.38,3851.49,3860.65,4333555
2020-03-30,3849.97,3918.53,3797.04,3826.95,2910719
2020-03-31,3831.55,3831.55,3792.9,3806.29,7598836
2020-04-01,3800.33,3806.61,3721.79,3786.46,4240070
2020-04-02,3773.74,3773.74,3645.83,3646.96,4020476
2020-04-03,3636.36,3776.69,3636.36,3728.3,4405922
2020-04-06,3746.82,3793.4,3725.93,3751.85,7218879
2020-04-07,3740.31,3824.82,3740.31,3814.77,3999050
2020-04-08,3799.48,3854.21,3799.48,3839.99,6243267
2020-04-09,3847.01,3906.8,3847.01,3902.27,2067547
2020-04-10,3912.03,3912.03,3842.32,3859.57,4665778
2020-04-13,3880.55,3880.55,3800.78,3812.17,5858609
2020-04-14,3805.44,3805.44,3720.3,3776.45,5421084
2020-04-15,3774.33,3791.81,3774.33,3782.07,5312189
2020-04-16,3770.62,3834.31,3770.62,3788.63,4433382
2020-04-17,3802.74,3843.01,3750.0,3827.73,4529210
2020-04-20,3831.02,3919.96,3831.02,3916.75,5651230
2020-04-21,3905.37,3972.72,3905.37,3959.48,4393572
2020-04-22,3941.78,3941.78,3878.46,3898.03,6042317
2020-04-23,3890.15,3890.15,3851.92,3854.67,5083256
2020-04-24,3841.81,3848.23,3738.32,3803.39,4351496
2020-04-27,3817.25,3878.41,3817.25,3853.19,5565858
2020-04-28,3845.95,3874.55,3827.32,3854.97,4590833
2020-04-29,3858.41,3945.4,3858.41,3887.93,4848589
2020-04-30,3877.61,3877.61,3822.54,3865.52,4504173
2020-05-01,3864.52,3910.46,3838.68,3896.94,6374627
2020-05-04,3902.74,3907.49,3870.22,3880.52,2750979
2020-05-05,3887.43,3889.64,3873.18,3887.66,3532450
2020-05-06,3887.6,3887.6,3804.8,3879.4,4809180
2020-05-07,3863.27,3963.38,3863.27,3955.27,2406824
2020-05-08,3958.86,4021.1,3924.13,3984.25,3896481
2020-05-11,4009.04,4111.69,4009.04,4071.42,3852977
2020-05-12,4076.84,4090.83,4043.56,4055.37,8710866
2020-05-13,4056.15,4058.29,3944.97,3988.55,3059699
2020-05-14,4014.25,4114.81,4014.25,4111.04,3369327
2020-05-15,4112.1,4112.1,4059.37,4096.36,2970964
2020-05-18,4120.82,4120.82,3998.23,4037.15,2756587
2020-05-19,3996.33,4233.12,3996.33,4191.66,5781594
2020-05-20,4165.12,4251.76,4165.12,4244.53,5333047
2020-05-21,4233.23,4233.23,4144.1,4157.71,3801591
2020-05-22,4169.88,4169.88,4040.05,4063.57,4171222
2020-05-25,4086.24,4086.24,3995.77,4063.68,3064084
2020-05-26,4111.52,4172.73,4111.52,4158.01,2160694
2020-05-27,4201.76,4201.76,4139.69,4184.77,6032715
2020-05-28,4183.62,4284.49,4183.62,4282.19,3583956
2020-05-29,4266.0,4303.78,4248.55,4266.87,4049524
2020-06-01,4251.92,4251.92,4190.21,4227.35,4794400
2020-06-02,4236.31,4271.16,4236.31,4244.29,4082838
2020-06-03,4287.03,4287.03,4179.82,4212.45,5062321
2020-06-04,4198.47,4382.35,4198.47,4349.63,3458670
2020-06-05,4345.05,4419.47,4345.05,4416.28,3409716
2020-06-08,4410.12,4410.12,4359.09,4366.53,4371611
2020-06-09,4358.91,4421.45,4358.91,4403.94,3432769
2020-06-10,4416.65,4463.12,4371.19,4411.22,5485676
2020-06-11,4423.39,4428.21,4390.73,4391.58,4688812
2020-06-12,4397.4,4413.71,4379.07,4403.26,4634798
2020-06-15,4427.68,4427.68,4349.67,4381.74,5310658
2020-06-16,4399.47,4399.47,4339.54,4350.57,4796923
2020-06-17,4357.69,4501.42,4357.69,4482.43,4233848
2020-06-18,4483.05,4567.06,4483.05,4540.69,4331978
2020-06-19,4552.79,4552.79,4412.75,4414.38,3250953
2020-06-22,4404.72,4515.96,4404.72,4479.32,1426514
2020-06-23,4480.08,4480.08,4410.89,4443.25,4625221
2020-06-24,4427.46,4427.46,4352.8,4373.06,4734144
2020-06-25,4360.75,4407.65,4360.75,4386.64,5017064
2020-06-26,4382.89,4382.89,4309.48,4332.52,2887167
2020-06-29,4311.23,4371.1,4305.91,4311.21,2925932
2020-06-30,4308.61,4308.61,4238.4,4263.89,1843177
2020-07-01,4242.33,4417.97,4242.33,4375.45,2536902
2020-07-02,4407.47,4454.82,4387.89,4413.81,1950788
2020-07-03,4420.89,4420.89,4349.15,4371.36,4534909
2020-07-06,4374.32,4516.98,4374.32,4449.66,2689460
2020-07-07,4437.11,4524.48,4437.11,4507.38,5053934
2020-07-08,4497.14,4523.79,4484.19,4505.77,4175000
2020-07-09,4477.32,4477.32,4437.81,4443.33,4331707
2020-07-10,4454.09,4504.04,4438.02,4454.7,2928252
2020-07-13,4456.9,4530.27,4456.07,4495.38,3446659
2020-07-14,4474.26,4474.26,4406.1,4442.94,3538394
2020-07-15,4457.19,4457.19,4290.32,4325.47,4223971
2020-07-16,4299.28,4356.87,4299.28,4347.85,3228699
2020-07-17,4366.08,4441.91,4366.08,4440.02,3957320
2020-07-20,4469.29,4645.68,4469.29,4601.49,4264612
2020-07-21,4630.42,4664.54,4599.49,4622.26,1774744
2020-07-22,4665.96,4665.96,4579.75,4582.84,3077717
2020-07-23,4585.0,4678.03,4558.43,4675.68,2834269
2020-07-24,4641.64,4798.12,4641.64,4748.29,3456059
2020-07-27,4712.38,4765.11,4712.38,4742.35,3042853
2020-07-28,4738.13,4738.13,4675.21,4676.72,4293523
2020-07-29,4652.66,4661.71,4581.94,4620.83,4946760
2020-07-30,4622.35,4680.79,4622.35,4668.35,2515842
2020-07-31,4652.18,4669.47,4585.51,4660.35,2317957
2020-08-03,4666.69,4727.05,4660.81,4722.08,4956138
2020-08-04,4719.54,4801.15,4719.54,4778.03,3565086
2020-08-05,4781.0,4932.99,4781.0,4902.54,2284695
2020-08-06,4895.08,4895.08,4776.31,4806.15,2706147
2020-08-07,4808.4,4865.98,4808.4,4831.32,3942982
2020-08-10,4832.97,4832.97,4751.67,4787.44,3339347
2020-08-11,4775.62,4775.62,4639.79,4697.36,3807891
2020-08-12,4690.99,4690.99,4631.5,4632.07,3249768
2020-08-13,4637.93,4637.93,4572.92,4595.2,4194180
2020-08-14,4617.42,4630.02,4585.36,4592.65,2814392
2020-08-17,4578.72,4607.54,4578.72,4596.09,3039313
2020-08-18,4609.93,4609.93,4493.4,4502.25,3907789
2020-08-19,4502.56,4558.16,4502.56,4523.94,2823458
2020-08-20,4483.83,4483.83,4452.87,4468.38,3702974
2020-08-21,4439.99,4462.09,4359.78,4411.58,4554424
2020-08-24,4402.07,4459.11,4402.07,4422.56,3872597
2020-08-25,4445.75,4445.75,4316.61,4334.39,3949049
2020-08-26,4330.08,4330.08,4184.04,4246.87,961635
2020-08-27,4246.83,4329.45,4246.83,4303.53,3127662
2020-08-28,4292.3,4404.85,4292.3,4383.23,4062760
2020-08-31,4382.21,4491.01,4382.21,4481.75,3598251
2020-09-01,4469.12,4509.36,4443.6,4472.05,4267130
2020-09-02,4444.14,4575.45,4444.14,4561.22,3332134
2020-09-03,4554.6,4656.45,4554.6,4654.04,3820684
2020-09-04,4665.62,4816.55,4665.62,4744.72,1985878
2020-09-07,4757.59,4826.61,4725.48,4742.34,2650602
2020-09-08,4726.17,4843.05,4726.17,4837.23,3534712
2020-09-09,4858.72,4858.72,4720.88,4787.38,3835077
2020-09-10,4776.05,4938.29,4776.05,4872.35,2665443
2020-09-11,4876.29,4901.17,4843.01,4878.86,2164050
2020-09-14,4890.08,4890.08,4766.72,4810.87,2246390
2020-09-15,4837.25,4837.25,4718.65,4764.6,2402385
2020-09-16,4745.37,4794.13,4704.97,4775.32,2385274
2020-09-17,4757.4,4757.4,4708.06,4747.82,2159095
2020-09-18,4756.97,4877.24,4756.97,4865.1,1710386
2020-09-21,4870.12,4933.57,4813.53,4897.01,1596493
2020-09-22,4880.75,4893.7,4795.03,4797.12,2908227
2020-09-23,4801.79,4801.79,4674.98,4734.69,2103987
2020-09-24,4702.43,4749.03,4685.74,4725.79,2196665
